id,x_centroid,y_centroid
7149,-80.077321,34.226097
7150,-75.789643,38.889321
7151,-75.783101,39.033785
7152,-80.090641,34.309691
7153,-79.720545,34.678826
7154,-75.579684,38.776845
7155,-77.465311,35.815471
7156,-75.890126,37.542614
7157,-75.297958,39.347442
7158,-75.761679,38.931844
7159,-75.822668,39.039392
7160,-75.779714,39.03187
7161,-75.832837,39.089069
7162,-81.297183,32.878808
7163,-75.674228,38.770456
7164,-75.771864,39.107439
7165,-75.81368,39.106789
7166,-75.199578,39.560054
7167,-75.789428,37.641297
7168,-75.612079,39.187373
7169,-75.355873,39.403537
7170,-76.022356,38.671742
7171,-75.799611,39.311133
7172,-79.027559,34.577298
7173,-75.742881,39.162188
7174,-75.478269,38.71675
7175,-75.844362,39.018298
7176,-75.739202,38.383894
7177,-75.693319,39.136145
7178,-75.701143,39.184785
7179,-75.56495,39.129582
7180,-75.432011,39.122711
7181,-80.351103,33.72474
7182,-80.816239,33.310568
7183,-80.927464,33.19923
7184,-79.09605,34.832616
7185,-74.852246,39.921195
7186,-75.767165,39.088196
7187,-75.651768,39.209925
7188,-75.667179,39.222759
7189,-75.811067,39.037226
7190,-75.810964,39.037334
7191,-75.187647,39.62272
7192,-75.729367,38.879836
7193,-75.673607,39.167998
7194,-79.470905,34.8615
7195,-80.922611,33.332744
7196,-75.788632,39.076322
7197,-75.46359,38.874033
7198,-76.699138,35.847959
7199,-75.895597,38.975588
7200,-75.685083,38.525758
7201,-75.765703,39.310432
7202,-75.76549,39.306729
7203,-76.766252,36.811728
7204,-75.568897,39.065192
7205,-75.811984,39.066281
7206,-75.577385,38.842113
7207,-74.883229,39.495068
7208,-75.740278,39.199626
7209,-74.922276,39.654857
7210,-75.901348,38.875598
7211,-75.844721,39.021773
7212,-75.836969,38.984635
7213,-75.434625,39.654811
7214,-74.770074,39.808931
7215,-81.130903,32.778352
7216,-81.319278,32.803355
7217,-80.808524,33.281446
7218,-75.747018,38.896136
7219,-75.140841,39.505266
7220,-75.7618,39.109143
7221,-75.909685,38.948948
7222,-75.656767,39.184682
7223,-75.585347,39.100744
7224,-75.837102,39.096841
7225,-75.567936,39.07392
7226,-75.733343,39.0986
7227,-75.709611,39.357488
7228,-75.620907,39.147648
7229,-75.833779,38.773855
7230,-74.828327,39.129753
7231,-75.769401,39.11927
7232,-75.738494,37.640217
7233,-75.801238,38.665721
7234,-75.773931,39.000204
7235,-75.865671,38.922494
7236,-75.628669,38.694111
7237,-75.654713,39.207524
7238,-75.758206,39.339804
7239,-75.828878,39.000457
7240,-75.614292,38.857157
7241,-75.683478,39.192094
7242,-75.837337,39.084635
7243,-75.442747,39.739664
7244,-75.648697,39.35956
7245,-74.594859,39.883959
7246,-75.815045,38.999979
7247,-75.707804,39.0548
7248,-75.579638,39.296445
7249,-75.790015,38.841661
7250,-80.643815,33.588917
7251,-75.395987,38.709046
7252,-75.689146,39.181126
7253,-84.625415,31.478831
7254,-75.671695,39.325711
7255,-74.887191,39.235433
7256,-75.688111,39.088526
7257,-75.733229,38.987659
7258,-75.631896,37.907915
7259,-75.753743,39.122819
7260,-75.810366,39.094744
7261,-80.920021,33.327934
7262,-75.544011,39.076308
7263,-75.744926,39.168086
7264,-75.767365,39.270346
7265,-75.699881,39.100302
7266,-75.506344,39.313069
7267,-75.810541,39.053868
7268,-75.637344,38.884279
7269,-75.773244,38.637951
7270,-75.61332,39.21309
7271,-75.774589,39.069835
7272,-74.405043,39.914541
7273,-75.817224,39.043218
7274,-75.876368,38.894209
7275,-75.195555,39.627428
7276,-75.452957,39.529843
7277,-75.574334,37.822221
7278,-75.666367,39.342075
7279,-79.113137,34.376456
7280,-74.293712,39.644443
7281,-80.835326,33.406339
7282,-75.775031,39.106387
7283,-81.185349,32.778951
7284,-75.473305,38.82163
7285,-75.847342,38.976553
7286,-75.777485,39.029621
7287,-74.706789,39.225758
7288,-75.182498,39.604065
7289,-79.223284,34.788746
7290,-75.574501,39.181772
7291,-74.69453,39.842137
7292,-75.812872,38.744495
7293,-75.642227,39.185347
7294,-75.814463,39.063578
7295,-75.550906,38.736822
7296,-75.914888,38.973058
7297,-75.688753,39.3208
7298,-75.870449,38.958313
7299,-80.644982,33.333
7300,-79.094922,34.881924
7301,-75.591227,39.127829
7302,-75.634908,39.256848
7303,-75.932413,39.32009
7304,-75.788374,39.306494
7305,-75.763538,39.267615
7306,-75.685206,39.15842
7307,-75.711649,39.210963
7308,-81.164723,32.913101
7309,-75.143321,39.654179
7310,-75.615693,39.101749
7311,-74.983753,39.303364
7312,-80.205424,33.291653
7313,-74.458384,39.901194
7314,-75.736142,37.630695
7315,-75.538539,38.469617
7316,-75.835896,38.577491
7317,-75.826388,38.794618
7318,-79.54002,34.580198
7319,-75.750631,37.648551
7320,-75.5814,37.813715
7321,-74.493672,39.694822
7322,-75.750091,39.2217
7323,-75.511872,39.320456
7324,-80.143249,34.238549
7325,-75.831634,39.081957
7326,-79.485704,34.843961
7327,-75.429412,39.099943
7328,-80.083331,34.276981
7329,-75.60972,39.155047
7330,-75.753577,39.122759
7331,-75.797824,39.055989
7332,-75.841487,39.012155
7333,-75.807845,39.297936
7334,-75.788546,39.306492
7335,-75.11602,39.794577
7336,-75.857004,38.99962
7337,-75.769236,39.123753
7338,-75.311496,38.656109
7339,-75.227226,38.764534
7340,-75.427037,39.057888
7341,-75.164116,39.651361
7342,-75.177606,39.600549
7343,-75.59593,39.086879
7344,-75.442047,39.113768
7345,-76.035103,39.030782
7346,-75.833472,39.026173
7347,-75.773554,38.954245
7348,-75.501493,39.268547
7349,-75.657499,39.141313
7350,-75.80426,38.933041
7351,-75.856324,39.05245
7352,-81.28088,32.806079
7353,-80.81552,33.264392
7354,-75.690518,39.221697
7355,-75.79317,39.072362
7356,-75.911921,38.953703
7357,-75.07604,39.25226
7358,-75.738791,38.910448
7359,-75.686893,38.776927
7360,-75.275607,38.366569
7361,-75.649195,39.224238
7362,-75.788083,38.883935
7363,-81.55001,32.873917
7364,-75.663499,39.200078
7365,-75.761736,39.066907
7366,-80.558003,33.441643
7367,-75.708454,39.226497
7368,-75.600229,39.182483
7369,-75.832635,39.047985
7370,-75.862664,39.041022
7371,-75.814664,39.03661
7372,-83.113531,31.301703
7373,-75.62473,39.152978
7374,-75.701165,39.032791
7375,-79.171376,34.886537
7376,-81.314498,32.821139
7377,-75.857377,38.994983
7378,-75.8363,39.017088
7379,-75.88529,39.020627
7380,-81.214734,32.8744
7381,-75.600654,37.807471
7382,-75.737096,39.215425
7383,-75.737842,38.824302
7384,-78.49594,35.163112
7385,-74.848231,39.313175
7386,-75.788408,39.040913
7387,-75.187538,39.622748
7388,-75.700767,39.303291
7389,-75.423789,38.046488
7390,-75.742821,38.976799
7391,-75.860941,38.983465
7392,-75.47253,39.521501
7393,-75.739975,38.908873
7394,-75.363566,38.708093
7395,-75.761419,38.878018
7396,-75.104019,39.669896
7397,-80.162951,33.328869
7398,-75.835889,38.982151
7399,-75.451938,38.222366
7400,-75.806639,38.822055
7401,-75.741347,38.819747
7402,-75.153749,39.669972
7403,-75.835345,39.035868
7404,-75.466721,38.883551
7405,-75.810052,39.042823
7406,-75.519337,38.796309
7407,-79.136453,34.875341
7408,-79.877545,33.359595
7409,-75.813523,39.106874
7410,-75.671127,39.358054
7411,-79.207489,34.398896
7412,-75.777084,39.033066
7413,-75.746778,38.944632
7414,-74.77736,39.945775
7415,-80.972747,33.312905
7416,-80.446588,33.902586
7417,-75.776981,38.79428
7418,-75.765907,39.403317
7419,-75.787992,38.955246
7420,-82.297499,32.870851
7421,-74.866319,39.220637
7422,-78.626347,34.598226
7423,-75.822784,39.039476
7424,-75.734595,39.110072
7425,-75.751784,38.906849
7426,-75.672894,39.319437
7427,-74.455214,39.896906
7428,-81.163767,33.115603
7429,-75.654781,39.295419
7430,-75.804461,39.094422
7431,-74.759677,39.803889
7432,-75.80855,39.106512
7433,-79.226045,34.846545
7434,-75.538059,39.268058
7435,-75.674656,39.019477
7436,-74.944416,39.692078
7437,-75.652005,39.204775
7438,-75.782204,38.972011
7439,-84.383106,31.211424
7440,-75.809686,39.082521
7441,-74.760825,39.780776
7442,-80.542976,33.553186
7443,-79.205187,34.867976
7444,-75.86032,39.035558
7445,-75.490125,39.556227
7446,-75.653871,39.197137
7447,-75.789756,38.889379
7448,-75.760552,39.107586
7449,-75.72546,37.56194
7450,-75.66384,39.257094
7451,-75.682653,38.813868
7452,-75.779549,39.050455
7453,-80.658792,33.429326
7454,-75.763898,38.972237
7455,-75.527698,39.003788
7456,-75.705597,39.280762
7457,-75.738422,39.153118
7458,-75.83412,39.065208
7459,-75.571299,39.042887
7460,-81.228747,32.821427
7461,-75.57959,39.029382
7462,-75.624054,39.130718
7463,-75.622505,39.002518
7464,-75.649289,39.041311
7465,-75.737659,38.937085
7466,-75.404463,39.752186
7467,-75.821248,39.08661
7468,-75.380054,38.147746
7469,-79.463067,34.819616
7470,-75.183234,39.602272
7471,-75.750884,38.974546
7472,-80.743908,33.315495
7473,-75.196637,39.594382
7474,-75.666087,38.760878
7475,-75.619225,38.731725
7476,-75.826343,39.072102
7477,-75.629861,38.694876
7478,-75.730415,39.09685
7479,-75.830349,39.028489
7480,-75.498157,39.28382
7481,-75.717863,39.280025
7482,-75.293442,38.743443
7483,-79.505683,34.821655
7484,-75.678334,39.038963
7485,-81.1384,32.87094
7486,-75.59178,39.204192
7487,-75.114351,39.6974
7488,-75.791786,37.612614
7489,-75.318886,38.87972
7490,-75.674853,39.187585
7491,-75.649406,38.210593
7492,-75.575551,39.109122
7493,-75.329476,38.162829
7494,-75.559647,39.241439
7495,-75.738488,39.136187
7496,-80.208397,33.885484
7497,-75.597238,39.142144
7498,-79.343323,34.534631
7499,-75.438525,39.171956
7500,-75.781573,38.959737
7501,-75.364869,38.787187
7502,-75.318654,38.885664
7503,-75.566735,38.813696
7504,-75.465347,39.527424
7505,-75.597052,39.087061
7506,-75.278861,38.718947
7507,-75.348185,38.741464
7508,-81.111177,32.912695
7509,-75.430727,39.050986
7510,-75.7862,39.050019
7511,-75.739091,39.09066
7512,-75.445359,39.05762
7513,-75.839751,39.026049
7514,-75.780948,38.955986
7515,-80.980466,33.321108
7516,-75.318984,39.37719
7517,-75.809486,38.568642
7518,-80.599056,33.316137
7519,-75.497862,39.589909
7520,-75.507132,38.167052
7521,-75.864644,38.984903
7522,-75.795286,39.071325
7523,-79.918008,34.180333
7524,-75.759023,38.906963
7525,-75.808279,38.516056
7526,-80.06752,34.255434
7527,-81.510874,32.569418
7528,-75.612164,38.171955
7529,-81.214107,32.255243
7530,-75.699,39.128233
7531,-79.372541,34.711002
7532,-75.805482,38.838948
7533,-80.399788,33.898646
7534,-75.739503,39.214002
7535,-75.7875,38.929162
7536,-75.809861,39.043172
7537,-75.929135,38.896659
7538,-75.654894,39.204947
7539,-75.765473,39.306562
7540,-75.681094,39.333023
7541,-75.890511,38.974718
7542,-74.129025,39.921722
7543,-75.17258,39.636613
7544,-75.78266,39.031981
7545,-75.778663,39.098954
7546,-75.438807,39.144743
7547,-75.539977,39.267041
7548,-75.454918,39.740536
7549,-75.629419,39.113349
7550,-79.229233,34.788087
7551,-75.768203,38.935435
7552,-77.295466,35.760024
7553,-75.555454,39.320282
7554,-79.235759,34.785443
7555,-75.812104,39.041057
7556,-75.646233,38.716098
7557,-84.236275,31.806336
7558,-75.224053,38.770255
7559,-75.808762,39.10484
7560,-74.856063,39.64441
7561,-75.872846,39.016434
7562,-75.780023,39.129235
7563,-75.797945,39.079066
7564,-75.801375,38.946714
7565,-75.957856,37.206351
7566,-75.71543,37.577905
7567,-75.786005,39.314502
7568,-75.797632,39.311116
7569,-77.699338,35.912823
7570,-75.753221,38.884122
7571,-75.072193,39.256861
7572,-75.390768,38.161275
7573,-75.771374,39.090117
7574,-75.636187,39.203981
7575,-75.768496,38.997161
7576,-74.750366,39.329307
7577,-75.679851,39.337907
7578,-75.419426,39.033395
7579,-75.657743,38.772196
7580,-75.721726,39.147078
7581,-84.048279,31.533323
7582,-75.856889,39.038347
7583,-75.622245,39.151266
7584,-75.76469,39.045395
7585,-75.186313,39.6375
7586,-75.697769,39.110502
7587,-75.504401,38.996974
7588,-75.836145,39.034419
7589,-80.91678,33.327772
7590,-78.877665,34.347369
7591,-80.438939,33.900022
7592,-75.162035,39.634341
7593,-80.927177,33.199176
7594,-75.18399,39.606223
7595,-75.801068,38.787922
7596,-75.689988,39.130473
7597,-75.779819,39.317171
7598,-75.722702,39.150056
7599,-75.542306,38.883431
7600,-75.328488,38.871954
7601,-80.070569,34.247722
7602,-80.659648,33.409722
7603,-75.517925,38.876526
7604,-80.478008,33.717707
7605,-75.424964,39.457813
7606,-75.710268,39.148461
7607,-75.699686,39.339925
7608,-75.710111,38.872765
7609,-75.570232,39.052491
7610,-80.942034,33.200968
7611,-75.792722,38.811218
7612,-75.814645,39.057394
7613,-75.888883,39.001687
7614,-75.806375,39.07409
7615,-75.76805,39.099972
7616,-81.263264,32.817809
7617,-75.165677,39.612376
7618,-75.666274,38.487212
7619,-75.596176,38.860314
7620,-81.000301,33.32723
7621,-80.706498,33.470551
7622,-75.454472,39.313687
7623,-75.682079,39.249189
7624,-75.545267,39.06598
7625,-75.717056,39.102408
7626,-75.859543,39.055193
7627,-76.058496,38.873498
7628,-75.773843,39.315651
7629,-75.960655,38.823116
7630,-75.168937,39.623061
7631,-81.138437,32.870976
7632,-80.197778,33.93685
7633,-75.787323,38.873568
7634,-75.547344,39.050375
7635,-79.599314,33.168181
7636,-75.856143,38.913989
7637,-75.478063,38.780617
7638,-81.011744,33.277
7639,-75.910952,38.959015
7640,-75.788612,39.104435
7641,-75.804797,39.026256
7642,-74.576665,39.613154
7643,-75.82938,39.072914
7644,-75.350121,38.683532
7645,-80.678474,33.327423
7646,-79.214472,34.803824
7647,-75.741777,38.784002
7648,-75.771316,39.051494
7649,-75.778968,39.091971
7650,-75.677326,39.335578
7651,-75.498756,38.565257
7652,-75.778892,39.028103
7653,-79.21075,34.798368
7654,-75.608189,38.815458
7655,-75.838177,39.067149
7656,-75.815147,39.111255
7657,-80.842717,33.424608
7658,-75.774705,39.12321
7659,-75.465426,39.325508
7660,-78.927616,34.606185
7661,-75.18407,39.617266
7662,-80.267323,33.950509
7663,-75.587188,38.865239
7664,-75.650198,39.160255
7665,-75.817514,38.798024
7666,-75.66487,38.470143
7667,-80.429345,33.37986
7668,-75.690451,39.208698
7669,-75.789849,38.939229
7670,-80.078028,34.277626
7671,-75.736401,39.242806
7672,-84.551261,31.483985
7673,-75.75997,39.074154
7674,-74.897058,39.26834
7675,-75.65944,39.227105
7676,-75.745903,38.672371
7677,-75.761387,38.933768
7678,-79.752197,33.232111
7679,-75.597049,39.190843
7680,-75.554138,39.051284
7681,-78.537899,35.172243
7682,-75.735491,39.086629
7683,-75.737252,39.29964
7684,-75.863758,39.011847
7685,-75.810032,38.992408
7686,-75.090604,39.605442
7687,-81.35693,32.91529
7688,-75.830306,39.101576
7689,-80.155036,33.667024
7690,-75.494246,38.99447
7691,-75.784092,39.122956
7692,-75.703281,38.867481
7693,-75.56862,39.100382
7694,-80.973457,33.224142
7695,-80.584086,33.293567
7696,-75.663573,38.782221
7697,-79.601425,34.686381
7698,-75.684629,39.081118
7699,-75.310812,38.133064
7700,-75.690552,39.143596
7701,-75.789517,38.800732
7702,-75.564818,38.804206
7703,-75.784508,38.936142
7704,-80.331556,33.638388
7705,-84.366996,31.385399
7706,-75.994764,38.854881
7707,-75.783911,39.315155
7708,-75.682845,39.334798
7709,-75.735346,39.120346
7710,-75.652562,39.2015
7711,-75.646522,39.02633
7712,-81.259793,32.861844
7713,-81.125021,32.768623
7714,-75.59174,39.064562
7715,-75.791427,39.079381
7716,-75.749649,39.26857
7717,-80.218962,33.272405
7718,-75.799217,39.028466
7719,-75.82789,38.812519
7720,-75.78545,39.017996
7721,-74.830372,39.131472
7722,-75.838233,39.071759
7723,-75.486419,39.050779
7724,-81.140459,33.123545
7725,-75.769557,39.119289
7726,-75.861355,39.025258
7727,-74.886458,39.038868
7728,-82.289796,32.867418
7729,-75.033454,39.273103
7730,-75.407915,39.471905
7731,-75.611456,39.167551
7732,-75.39957,39.74572
7733,-75.625108,37.77147
7734,-80.178239,34.06865
7735,-75.843346,39.085898
7736,-81.277321,32.760007
7737,-81.297799,32.762527
7738,-75.546213,39.02096
7739,-75.781761,39.129664
7740,-75.768344,38.955802
7741,-75.787036,38.95751
7742,-75.826896,38.340018
7743,-75.836965,38.600974
7744,-75.143446,39.637447
7745,-75.448332,39.712361
7746,-75.883084,39.316157
7747,-76.234861,39.167527
7748,-75.810062,39.29517
7749,-75.694426,39.063354
7750,-75.610633,38.704181
7751,-75.638165,39.143821
7752,-75.850972,39.001649
7753,-75.48179,38.996916
7754,-75.766766,38.961295
7755,-79.121935,34.861734
7756,-75.765455,39.088842
7757,-76.702506,35.848741
7758,-75.569427,39.289088
7759,-75.443394,39.500783
7760,-75.765713,39.050691
7761,-75.810653,39.053941
7762,-75.541329,39.26728
7763,-75.661939,37.839674
7764,-74.646375,39.913161
7765,-79.263926,34.891451
7766,-75.589121,39.068367
7767,-75.722995,39.290672
7768,-75.445154,39.306683
7769,-75.582142,39.187581
7770,-75.634613,39.206651
7771,-75.42357,39.121255
7772,-75.545903,39.414241
7773,-75.550047,39.051025
7774,-79.559604,34.741831
7775,-75.842277,37.581193
7776,-75.546112,39.053192
7777,-75.739956,39.166862
7778,-75.465369,39.527422
7779,-75.692011,39.213922
7780,-75.768507,38.955839
7781,-75.560815,38.998666
7782,-75.768126,39.099962
7783,-75.851043,39.010419
7784,-75.60145,39.083564
7785,-75.507157,38.806799
7786,-74.748528,39.777136
7787,-75.518188,37.993813
7788,-75.466594,38.879967
7789,-75.41671,39.751875
7790,-80.33958,33.667139
7791,-75.684283,39.328834
7792,-75.426381,39.03696
7793,-79.482639,33.563049
7794,-81.679905,33.842846
7795,-75.480484,39.210827
7796,-77.873305,35.323051
7797,-75.772041,39.069206
7798,-75.629205,39.244828
7799,-75.181852,38.707447
7800,-79.141375,34.857588
7801,-75.758044,39.130675
7802,-75.222343,38.769383
7803,-75.83943,39.023514
7804,-75.818211,38.775433
7805,-79.335677,34.934996
7806,-75.949345,39.306223
7807,-75.765618,39.306573
7808,-75.797161,39.313365
7809,-76.021425,38.804645
7810,-76.001205,38.818638
7811,-75.417771,39.704566
7812,-79.478899,33.907329
7813,-75.734157,39.015589
7814,-75.580315,39.000826
7815,-75.652219,38.491548
7816,-75.698023,39.166751
7817,-75.458998,39.703562
7818,-74.646811,39.931301
7819,-74.456276,39.81506
7820,-75.765053,39.117784
7821,-75.768483,38.997075
7822,-75.687979,39.322979
7823,-75.944393,39.110434
7824,-75.819121,39.055177
7825,-75.788391,38.945331
7826,-75.614029,39.16757
7827,-78.87735,34.347241
7828,-75.575042,38.803068
7829,-75.419324,39.709838
7830,-75.434659,39.747149
7831,-75.8245,38.527905
7832,-75.465733,38.570062
7833,-75.727403,38.727529
7834,-75.392013,39.03378
7835,-75.54123,39.067104
7836,-81.014178,33.212323
7837,-75.750415,38.968381
7838,-75.821908,38.840515
7839,-75.842108,39.025998
7840,-75.599418,38.491446
7841,-75.789913,39.304607
7842,-75.876073,39.318281
7843,-75.657798,38.637545
7844,-78.605824,35.360689
7845,-75.197733,39.619254
7846,-75.68539,39.20031
7847,-79.865524,34.381713
7848,-75.40378,38.187936
7849,-75.62362,38.613957
7850,-75.032772,39.278487
7851,-75.449774,38.688516
7852,-74.749062,39.783109
7853,-75.737452,38.697813
7854,-75.425012,39.716387
7855,-80.764728,33.380741
7856,-75.720353,39.276561
7857,-75.580004,38.796356
7858,-75.273944,39.817163
7859,-75.194451,39.64203
7860,-75.696159,39.27308
7861,-75.613312,38.704229
7862,-78.441565,35.165849
7863,-75.759205,38.906861
7864,-84.694345,31.067392
7865,-78.09437,34.313486
7866,-75.322353,39.391468
7867,-75.787062,39.03764
7868,-75.450301,39.172948
7869,-75.512092,38.870151
7870,-75.631922,39.245343
7871,-75.783245,39.051421
7872,-75.669613,39.246098
7873,-75.631695,39.119677
7874,-75.681727,39.145801
7875,-75.610892,39.135558
7876,-75.492596,38.701393
7877,-75.779454,39.050432
7878,-81.269915,32.861778
7879,-75.784061,39.313458
7880,-75.444489,39.099496
7881,-79.11326,34.742675
7882,-75.840887,38.998464
7883,-75.733795,38.970285
7884,-75.563314,39.067208
7885,-75.810343,39.094758
7886,-75.439797,39.170348
7887,-75.77595,39.071819
7888,-75.773858,38.887058
7889,-80.233394,33.264305
7890,-75.498913,39.618384
7891,-75.823513,39.037384
7892,-76.036189,38.989629
7893,-80.724201,33.331197
7894,-74.859071,39.937005
7895,-74.736703,39.850444
7896,-79.271905,34.814728
7897,-75.893658,39.176804
7898,-74.651387,39.933812
7899,-75.735319,39.46729
7900,-75.671771,39.244485
7901,-84.258354,31.455347
7902,-75.788756,39.059405
7903,-75.540325,39.083435
7904,-79.914924,33.502693
7905,-75.610863,39.064794
7906,-75.560885,38.99926
7907,-74.845911,39.397469
7908,-75.665414,37.676952
7909,-75.846807,39.019779
7910,-75.877244,39.015738
7911,-75.607204,38.505196
7912,-75.69209,39.224495
7913,-80.734112,33.385126
7914,-81.280267,32.767815
7915,-75.9212,38.967731
7916,-75.810319,39.297095
7917,-76.093993,38.873517
7918,-79.638086,34.657882
7919,-75.458996,39.703613
7920,-75.253536,39.344585
7921,-75.551725,39.070379
7922,-75.738047,39.136076
7923,-75.297879,39.347415
7924,-81.616986,32.445429
7925,-75.121515,39.670475
7926,-75.757971,38.953511
7927,-75.482237,38.993838
7928,-75.779832,39.129152
7929,-75.832888,39.089084
7930,-75.834123,39.090681
7931,-75.737424,38.986556
7932,-74.762309,39.825189
7933,-74.696663,39.849006
7934,-82.427318,31.366225
7935,-75.786304,39.019268
7936,-75.570956,38.830083
7937,-75.596973,39.081735
7938,-75.710218,38.828522
7939,-75.688991,38.768959
7940,-75.345433,39.395625
7941,-75.431025,39.64435
7942,-75.764829,38.931936
7943,-75.983177,38.802628
7944,-75.797184,39.313301
7945,-81.601536,32.418539
7946,-80.750059,33.38346
7947,-80.601237,33.477201
7948,-75.666242,39.187258
7949,-75.489402,39.562819
7950,-75.711625,39.173931
7951,-75.708389,39.182266
7952,-75.822331,39.06332
7953,-75.75537,38.992954
7954,-80.018437,34.130134
7955,-75.821166,39.070269
7956,-74.773361,39.168516
7957,-75.411994,39.501969
7958,-77.8743,34.221966
7959,-75.690223,39.210489
7960,-75.799176,39.105885
7961,-75.68227,39.190124
7962,-81.834569,31.16738
7963,-75.614651,39.170069
7964,-75.774476,39.113386
7965,-75.776481,38.967388
7966,-82.06547,31.54186
7967,-74.667894,39.937821
7968,-75.743094,39.195727
7969,-75.609782,39.133704
7970,-75.685104,38.875798
7971,-75.448168,39.602541
7972,-76.025299,38.86973
7973,-75.548347,39.25653
7974,-75.479728,39.254999
7975,-75.391826,39.028445
7976,-81.617155,32.445416
7977,-75.703123,39.267193
7978,-75.801703,37.588941
7979,-75.530041,38.762791
7980,-75.414683,39.75429
7981,-75.846759,38.603922
7982,-75.875305,39.001199
7983,-74.972414,39.220915
7984,-75.692119,39.208124
7985,-75.758404,38.953595
7986,-80.478014,33.717689
7987,-75.503499,39.206016
7988,-75.418697,39.721009
7989,-75.426012,39.731496
7990,-74.89875,39.025778
7991,-80.196353,33.942585
7992,-75.635868,39.213307
7993,-75.808099,39.083333
7994,-75.655597,38.879281
7995,-75.568123,38.525683
7996,-79.265665,34.807137
7997,-75.556521,37.797167
7998,-75.877576,38.998556
7999,-75.764984,39.255461
8000,-80.899554,33.22004
8001,-75.454535,39.313141
8002,-75.756814,39.07167
8003,-80.594081,33.312856
8004,-75.896287,39.182128
8005,-75.813051,39.043551
8006,-80.666104,33.456726
8007,-75.581714,39.109038
8008,-75.543824,39.050939
8009,-79.8073,33.277216
8010,-75.04757,39.52308
8011,-80.670386,33.549846
8012,-75.403186,39.489139
8013,-75.674791,39.259485
8014,-75.723967,39.230795
8015,-80.140167,34.30359
8016,-75.578926,39.286872
8017,-75.725796,39.232625
8018,-80.600829,33.477206
8019,-75.504543,38.84605
8020,-75.460945,38.872114
8021,-75.430869,39.737581
8022,-75.669501,39.245693
8023,-75.644278,39.044903
8024,-75.918315,38.920413
8025,-75.725813,39.264084
8026,-75.730355,38.836679
8027,-75.758098,38.838253
8028,-80.6999,33.268244
8029,-74.849634,39.920527
8030,-75.743018,39.177272
8031,-75.692648,39.233972
8032,-78.808545,34.603707
8033,-75.771095,39.117554
8034,-75.800718,39.318932
8035,-75.999677,38.819697
8036,-74.885864,39.585266
8037,-75.855752,38.759452
8038,-79.293579,34.807859
8039,-75.612937,39.177449
8040,-79.305054,34.755013
8041,-75.480361,38.832185
8042,-75.510787,37.985114
8043,-75.178876,39.602104
8044,-75.776485,38.942673
8045,-75.796941,39.060897
8046,-75.582581,39.003231
8047,-75.507737,39.639487
8048,-80.731408,33.315905
8049,-75.786919,39.044007
8050,-79.610845,33.15554
8051,-79.237289,34.86821
8052,-78.872879,34.353119
8053,-80.074395,34.252331
8054,-80.091095,33.114395
8055,-75.738349,38.804357
8056,-75.551767,39.074389
8057,-75.51104,39.646516
8058,-75.816742,39.01036
8059,-75.560872,38.791946
8060,-75.702864,39.301446
8061,-75.661313,39.178777
8062,-79.154311,34.916084
8063,-75.840678,39.050532
8064,-75.611008,39.08095
8065,-75.629876,39.111182
8066,-76.006289,38.804304
8067,-75.955596,39.327315
8068,-80.987155,33.188374
8069,-75.78162,39.064066
8070,-75.488404,39.217742
8071,-75.467086,39.499648
8072,-75.69701,39.347467
8073,-75.728818,38.88326
8074,-75.595963,38.682356
8075,-75.893919,38.989994
8076,-81.009247,33.32788
8077,-75.757737,39.056061
8078,-75.820903,39.052046
8079,-75.784122,39.122963
8080,-75.819484,38.375699
8081,-75.187358,39.60766
8082,-75.655268,39.181439
8083,-75.890969,38.989257
8084,-75.593472,39.097068
8085,-75.667744,38.842831
8086,-75.784345,38.956018
8087,-74.658068,39.946029
8088,-75.123485,39.689426
8089,-80.344027,33.932914
8090,-81.086424,33.137468
8091,-75.780589,39.027573
8092,-74.833875,39.13563
8093,-75.712066,38.839501
8094,-75.746726,38.990199
8095,-80.637497,33.428709
8096,-80.793002,33.272029
8097,-79.861797,34.384788
8098,-75.412335,38.479314
8099,-75.789617,38.800736
8100,-75.450943,39.306297
8101,-75.825211,39.069258
8102,-75.448351,39.304638
8103,-75.786757,39.069695
8104,-75.533343,39.208223
8105,-75.959988,39.094444
8106,-75.680771,39.258214
8107,-75.164233,39.651206
8108,-75.593984,38.849585
8109,-84.117881,31.504334
8110,-75.536414,39.269634
8111,-75.184488,39.672834
8112,-75.805954,39.296814
8113,-75.799196,39.312643
8114,-75.818188,39.059765
8115,-79.473033,34.558184
8116,-75.737898,38.666197
8117,-75.923273,37.520874
8118,-75.539628,39.083439
8119,-75.80117,39.07479
8120,-81.605849,32.418588
8121,-75.845391,39.014916
8122,-75.318976,39.396021
8123,-75.713442,39.107483
8124,-75.661289,39.186038
8125,-75.655322,37.777277
8126,-75.628491,38.74806
8127,-75.754955,38.997169
8128,-75.535366,38.70222
8129,-74.894137,39.492809
8130,-75.279499,38.689122
8131,-74.830174,39.973547
8132,-75.581907,38.126354
8133,-75.426545,39.655523
8134,-75.218881,39.840358
8135,-81.231932,32.883674
8136,-80.205167,33.946858
8137,-79.147652,34.885197
8138,-75.651883,37.91489
8139,-82.065642,31.542134
8140,-75.483599,39.631619
8141,-75.571676,39.107667
8142,-80.471686,33.370708
8143,-74.889643,39.037335
8144,-75.957292,39.114323
8145,-82.066892,31.712508
8146,-74.952589,39.560403
8147,-79.139179,34.882755
