id,x_centroid(lon),y_centroid(lat),perimeter(m),area(m_sq),majority_landuse,min_elev(m),max_elev(m),range_elev(m),mean_elev(m),std_elev(m),xmin(lon),ymin(lat),xmax(lon),ymax(lat),bearing(deg),length_to_width_ratio,diagonal(m),lengths(m),widths(m),STATE_NAME,SUB_REGION
11540,-75.834121,39.160832,1547.7324,149713.3363,556,6.004933,6.925655,0.920722,6.413648,0.180542,-75.893679,39.160839,-75.889847,39.163721,-10.39384673,1.030965261,460.2696529,330.3870285,320.4637837,Maryland,South Atlantic
11541,-75.863228,39.18399,1109.2184,76811.70422,556,5.451067,6.371604,0.920537,5.790378,0.202272,-75.972708,39.17807,-75.969798,39.180331,-10.67168272,1.002308569,355.1377919,251.4117206,250.8326561,Maryland,South Atlantic
11542,-76.011315,39.110249,629.726311,24071.07215,103,5.082535,6.002342,0.919807,5.470913,0.178458,-76.026686,38.889453,-76.024759,38.891045,-11.28775215,1.061406076,243.2122027,177.0223349,166.7809699,Maryland,South Atlantic
11543,-75.959117,39.02519,916.7916,52491.07371,556,4.882886,5.802565,0.919679,5.437177,0.148914,-75.833288,39.194594,-75.831211,39.196477,-12.51701724,1.169795163,275.4561368,209.3800526,178.9886462,Maryland,South Atlantic
11544,-81.017211,33.331395,940.008824,30293.58671,213,41.422401,42.34182,0.919418,41.612133,0.203801,-81.342573,32.805449,-81.338439,32.809297,-7.980903964,1.107437114,576.500897,427.8780747,386.3678301,South Carolina,South Atlantic
11545,-75.951274,39.093906,687.9328,28524.64739,556,6.244721,7.163017,0.918295,6.607179,0.246491,-75.069693,39.684683,-75.067368,39.68637,-10.59512323,1.060611141,273.4425286,198.9556221,187.5858309,Maryland,South Atlantic
11546,-75.834463,39.24211,583.269906,21258.5816,556,4.559487,5.476583,0.917096,5.020663,0.231191,-75.910132,38.950832,-75.906707,38.954003,-12.70953929,1.190505879,460.4805737,352.599116,296.1758712,Maryland,South Atlantic
11547,-75.838629,39.180013,1064.4932,70821.59377,556,5.52403,6.44078,0.91675,5.939186,0.176767,-75.889299,39.175011,-75.887977,39.176059,-10.94377073,1.022597786,162.9902043,116.5322952,113.9571166,Maryland,South Atlantic
11548,-75.933183,39.063677,867.4172,46973.40602,246,5.643286,6.559669,0.916383,6.111621,0.153827,-75.466297,39.526315,-75.464387,39.52862,-16.85768317,1.564573653,304.182732,256.3043124,163.8173517,Maryland,South Atlantic
11549,-75.933191,39.06376,959.276299,57414.91528,556,5.643286,6.559669,0.916383,6.121151,0.331266,-75.338849,38.136098,-75.324542,38.144055,-8.023668352,1.414240953,1532.444588,1251.289326,884.7780312,Maryland,South Atlantic
11550,-75.879586,39.161008,1126.51,79237.49851,556,6.044485,6.960557,0.916071,6.416571,0.175648,-75.764135,39.142815,-75.76184,39.144939,-12.82867548,1.193295673,308.1420279,236.1780148,197.9207837,Maryland,South Atlantic
11551,-75.956039,39.049111,697.492297,29188.64458,556,4.989275,5.90534,0.916065,5.336322,0.213498,-75.496286,38.134552,-75.490348,38.139826,-12.55069441,1.129188753,783.3372475,586.4420467,519.3481119,Maryland,South Atlantic
11552,-75.948991,39.027492,948.255083,56118.74884,556,4.574738,5.490789,0.916051,5.07321,0.272995,-75.856329,39.209892,-75.854493,39.211406,-11.39839838,1.064250195,231.0055987,168.3491148,158.1856557,Maryland,South Atlantic
11553,-75.926228,39.102146,1099.552,74209.42277,556,6.161017,7.076844,0.915827,6.592214,0.146459,-75.131625,39.811409,-75.129346,39.813228,-11.58121255,1.039055907,280.7176838,202.263568,194.6609097,Maryland,South Atlantic
11554,-75.864166,39.197556,1860.680938,216249.256,556,5.200205,6.115791,0.915586,5.690799,0.173606,-75.764653,38.847748,-75.76185,38.85111,-16.44268523,1.540068425,445.7293297,373.8373394,242.7407337,Maryland,South Atlantic
11555,-75.787678,39.123006,849.7508,45039.20119,246,21.380499,22.296068,0.915569,21.724669,0.177853,-75.839791,39.120262,-75.837786,39.121839,-10.8971317,1.013805092,246.3045373,175.3543873,172.9665679,Maryland,South Atlantic
11556,-75.873563,39.166256,667.2344,27665.04605,556,5.640352,6.555826,0.915474,6.011243,0.155985,-75.879154,39.161125,-75.875917,39.164593,-14.65702567,1.381737782,476.0159243,385.6240019,279.0862396,Maryland,South Atlantic
11557,-75.960257,39.182376,897.4636,50218.12469,557,6.492651,7.407621,0.914971,6.870741,0.258872,-75.787918,39.159832,-75.786256,39.161667,-15.17416271,1.423922345,249.3324781,204.0426804,143.2962136,Maryland,South Atlantic
11558,-75.879044,39.165244,799.882,39885.22911,556,6.103217,7.018047,0.91483,6.557767,0.181263,-75.767864,39.144039,-75.764905,39.14701,-13.87438028,1.294617562,417.4347286,330.3601326,255.179709,Maryland,South Atlantic
11559,-75.779409,39.217621,528.132278,17290.1157,557,5.037103,5.951928,0.914825,5.564134,0.160095,-75.76001,38.909883,-75.758091,38.911301,-10.30730957,1.053061114,228.9764489,166.0407921,157.6744122,Maryland,South Atlantic
11560,-75.93279,39.168171,575.523237,20694.87802,103,5.698281,6.612759,0.914478,5.953301,0.191383,-75.788488,39.308198,-75.787306,39.309223,-12.02416337,1.120742894,152.7485842,113.9747972,101.6957572,Maryland,South Atlantic
11561,-75.709941,39.290548,536.53179,17958.24223,103,23.096357,24.010592,0.914234,23.504579,0.265717,-75.605048,38.803216,-75.600292,38.807146,-11.61709721,1.06033836,600.6716329,436.9960658,412.1288846,Delaware,South Atlantic
11562,-75.791638,39.073883,1015.940841,64271.02022,246,19.515137,20.429045,0.913908,20.148299,0.237226,-75.623352,39.107995,-75.619993,39.111486,-14.47868375,1.339372625,484.4360651,388.1814947,289.8233752,Maryland,South Atlantic
11563,-76.033214,38.999819,1888.188321,222434.453,556,6.521446,7.435252,0.913806,6.881326,0.132006,-75.862736,39.19774,-75.856202,39.200455,-5.799967538,1.86506448,638.8706188,563.0522101,301.8942326,Maryland,South Atlantic
11564,-76.002366,39.084183,621.026918,23846.5349,556,6.818847,7.732561,0.913714,7.225082,0.25401,-75.35479,38.206821,-75.352519,38.208308,-9.405418784,1.200076591,258.2882069,198.4288831,165.3468492,Maryland,South Atlantic
11565,-75.879842,39.172816,665.971732,27533.07025,556,6.020978,6.934366,0.913387,6.345289,0.218484,-75.895136,38.510936,-75.892843,38.512673,-10.46515854,1.032958032,277.6850793,199.511276,193.1455779,Maryland,South Atlantic
11566,-75.806855,39.018371,744.2836,34621.79231,556,16.586884,17.500259,0.913376,17.123663,0.188919,-75.846354,39.014397,-75.844697,39.01548,-9.08474397,1.188798516,187.0733462,143.159999,120.4241064,Maryland,South Atlantic
11567,-75.753487,39.191478,1246.269062,96978.83542,103,5.523911,6.437062,0.913151,5.816418,0.177238,-75.725833,39.359093,-75.724106,39.360759,-13.38622872,1.247666096,237.4088962,185.2507574,148.4778323,Delaware,South Atlantic
11568,-75.978198,38.994171,1035.052229,66845.93218,556,4.654637,5.567768,0.913131,5.149174,0.13733,-75.847069,39.185329,-75.845068,39.187122,-12.36444726,1.156037629,263.6129096,199.3725115,172.4619567,Maryland,South Atlantic
11569,-75.935752,39.052525,1231.5048,94643.61049,556,5.332369,6.245478,0.913109,5.707636,0.130512,-75.146707,39.507506,-75.145441,39.508795,-14.63538877,1.319653883,179.8330172,143.3302619,108.6120109,Maryland,South Atlantic
11570,-75.931201,39.076233,647.29,24738.43742,557,5.473884,6.386781,0.912897,5.784684,0.259267,-75.145488,39.50611,-75.143944,39.507392,-12.02318171,1.076150029,194.5960225,142.5518858,132.4646955,Maryland,South Atlantic
11571,-75.927627,39.164889,1009.79125,63681.85862,556,5.776213,6.688797,0.912584,6.173837,0.275718,-75.800143,39.311641,-75.797852,39.313561,-11.62346378,1.083171167,290.5642679,213.4942671,197.1011357,Maryland,South Atlantic
11572,-75.594185,39.0812,938.18896,54997.20587,557,18.30765,19.220036,0.912386,18.833193,0.20795,-75.581199,39.179809,-75.578433,39.18231,-12.69612561,1.166450066,366.3034207,278.0985138,238.4144181,Delaware,South Atlantic
11573,-75.89698,39.093699,1102.1436,74663.90391,556,6.656844,7.569198,0.912354,7.157354,0.217294,-75.965367,39.099143,-75.962996,39.100935,-10.39206264,1.026801605,285.597454,204.6018204,199.2612979,Maryland,South Atlantic
11574,-75.992569,38.46689,1126.646116,79151.18465,557,0.312239,1.224103,0.911864,0.76881,0.191404,-75.864806,39.034673,-75.861659,39.037,-10.2422862,1.050485372,375.2760706,271.8137111,258.7505913,Maryland,South Atlantic
11575,-75.840502,39.178522,875.516,47577.07505,246,5.36068,6.27238,0.9117,5.786897,0.148222,-75.863936,39.172622,-75.860381,39.175087,-9.617626188,1.118053096,411.1431523,306.4533241,274.0955015,Maryland,South Atlantic
11576,-76.053401,39.012511,513.936724,16376.71994,556,5.04951,5.961172,0.911662,5.446951,0.246356,-75.827096,39.196356,-75.825273,39.197491,-8.67214432,1.244755024,201.5111275,157.0958739,126.2062581,Maryland,South Atlantic
11577,-75.881668,39.165834,545.9956,18536.97883,556,5.933238,6.844777,0.911539,6.227374,0.220286,-75.786645,39.149539,-75.785054,39.15064,-9.648119989,1.120637493,183.8753081,137.1947283,122.4256097,Maryland,South Atlantic
11578,-75.955856,39.090526,888.112988,49231.44629,557,5.913095,6.824615,0.91152,6.352496,0.178284,-75.303866,38.259854,-75.296163,38.26565,-10.81709949,1.043560393,931.4840916,672.5598528,644.4857984,Maryland,South Atlantic
11579,-75.971043,39.186967,1269.530779,100164.0952,556,6.199175,7.110201,0.911026,6.752317,0.239866,-75.753832,38.800889,-75.751764,38.802607,-11.56050149,1.065987792,261.9314422,191.0328914,179.2073913,Maryland,South Atlantic
11580,-75.166489,39.270359,407.8368,10254.59158,556,2.391276,3.302293,0.911016,2.936624,0.216578,-75.087416,39.259394,-75.085888,39.260641,-11.86715399,1.053998654,191.1369902,138.6600796,131.5562207,New Jersey,Middle Atlantic
11581,-75.837817,39.166414,675.224102,28483.16682,556,5.827841,6.738312,0.910471,6.384154,0.160522,-75.736827,38.587204,-75.732623,38.591249,-13.34531719,1.230943295,579.4936664,449.7834745,365.3973958,Maryland,South Atlantic
11582,-75.940048,39.055865,943.395739,55452.73425,556,5.313214,6.223523,0.910308,5.869069,0.277148,-75.831685,39.232404,-75.828981,39.23456,-11.04973172,1.029370945,334.2338936,239.7362529,232.8958807,Maryland,South Atlantic
11583,-75.977906,39.061487,942.208018,55201.1189,557,6.085149,6.995389,0.910241,6.479152,0.175314,-75.780252,39.217071,-75.778566,39.218171,-9.109737368,1.187489724,189.8873862,145.2471323,122.3144331,Maryland,South Atlantic
11584,-76.00261,39.12672,641.280743,25480.69069,556,5.110826,6.021037,0.910212,5.519679,0.210691,-76.024656,38.88276,-76.021337,38.88503,-9.384924962,1.13815685,382.4161231,287.2849939,252.4124806,Maryland,South Atlantic
11585,-76.041039,38.994686,912.52849,51876.28963,556,6.431241,7.34061,0.909369,6.772516,0.215397,-75.858242,39.194526,-75.856139,39.197274,-17.71523916,1.686060054,355.2632325,305.5636617,181.2294058,Maryland,South Atlantic
11586,-75.884673,39.185602,754.8268,35560.60773,556,5.292385,6.200272,0.907887,5.622074,0.209052,-75.791582,39.178561,-75.788799,39.180887,-11.59984427,1.078185368,352.7559534,258.6394022,239.8839847,Maryland,South Atlantic
11587,-75.451764,39.726435,1051.7844,68988.83707,556,5.879827,6.787327,0.9075,6.222617,0.201253,-75.15344,39.659077,-75.150297,39.662484,-15.53254954,1.408051316,464.6577196,378.8411117,269.0534836,New Jersey,Middle Atlantic
11588,-75.871833,39.182579,645.5364,25152.41368,556,5.097786,6.00507,0.907284,5.325102,0.249763,-75.914201,39.168273,-75.912673,39.169325,-9.516792832,1.126093174,176.1686301,131.7270529,116.977046,Maryland,South Atlantic
11589,-75.936895,39.060684,1262.7848,99561.74915,557,5.569661,6.476857,0.907197,6.062424,0.14067,-75.146768,39.507536,-75.145308,39.508699,-11.54705506,1.032447101,180.0340515,129.3196837,125.2555057,Maryland,South Atlantic
11590,-75.837459,39.121012,492.0392,15071.24295,246,5.231977,6.138215,0.906239,5.819736,0.143924,-75.937763,39.115582,-75.935485,39.117962,-14.25162616,1.346578157,329.6352677,264.6439225,196.5306811,Maryland,South Atlantic
11591,-75.923261,39.050729,636.9236,25282.50296,556,5.790556,6.69651,0.905953,6.101019,0.164739,-75.940072,39.050889,-75.937353,39.053684,-14.02951459,1.323678898,389.5069038,310.78982,234.7924565,Maryland,South Atlantic
11592,-75.901818,39.033074,1462.3484,133653.4509,556,4.876944,5.782347,0.905404,5.259799,0.18215,-75.956989,39.02945,-75.954191,39.031779,-11.4254502,1.071519395,354.2287277,258.972983,241.6876299,Maryland,South Atlantic
11593,-76.044519,39.046584,548.216981,18683.30253,557,5.219538,6.124839,0.905301,5.619802,0.23531,-75.762582,39.194119,-75.760922,39.195472,-11.34085557,1.051678097,207.6012402,150.4467497,143.0539916,Maryland,South Atlantic
11594,-75.799287,39.132482,567.3112,20096.38981,556,6.556765,7.46198,0.905215,6.94066,0.157815,-75.872294,39.127622,-75.86813,39.130181,-8.536742813,1.262286343,458.2288119,359.1808297,284.547822,Maryland,South Atlantic
11595,-75.78836,39.040578,1095.5076,75000.23024,582,17.286856,18.191549,0.904694,17.772669,0.322339,-75.860644,39.021221,-75.857426,39.023537,-9.9773881,1.079492873,378.9476457,277.9990394,257.5274431,Maryland,South Atlantic
11596,-75.837171,39.129348,1439.4632,127773.5495,556,5.510127,6.414789,0.904663,6.214441,0.138544,-75.90686,39.108104,-75.900543,39.114336,-13.5188652,1.271390034,881.619229,692.9667842,545.0465755,Maryland,South Atlantic
11597,-75.90387,39.182152,752.488477,35272.64899,557,5.256028,6.160178,0.90415,5.723162,0.232242,-75.739686,38.822921,-75.735997,38.825683,-10.45637558,1.040569459,443.2272601,319.5800923,307.1203843,Maryland,South Atlantic
11598,-75.913961,39.144653,1746.695319,190683.3412,556,6.864889,7.768991,0.904101,7.311296,0.213873,-75.698393,38.194519,-75.692754,38.199244,-11.70349344,1.066162902,720.3254211,525.3960326,492.7915157,Maryland,South Atlantic
11599,-75.875781,39.17596,1216.320966,92299.31836,556,5.609627,6.513718,0.904091,5.925553,0.191413,-75.865672,38.881158,-75.863152,38.883328,-11.88183773,1.10618739,325.2717145,241.2929963,218.1303082,Maryland,South Atlantic
11600,-75.832378,39.183389,1061.6716,70420.40524,556,5.164361,6.06802,0.90366,5.70104,0.251169,-75.857795,39.171705,-75.855631,39.173862,-13.6946401,1.285723159,303.8509731,239.8474498,186.546729,Maryland,South Atlantic
11601,-75.988546,39.088387,1164.923453,80131.42295,556,5.563591,6.467113,0.903521,6.13122,0.215037,-75.984294,38.801662,-75.982059,38.803594,-11.8307223,1.109210257,289.2423141,214.8285947,193.677072,Maryland,South Atlantic
11602,-75.846883,39.229335,923.976086,52821.53632,556,4.148559,5.051939,0.90338,4.703577,0.184624,-75.758135,38.932378,-75.756411,38.933722,-10.86249555,1.002177909,211.1180112,149.4459809,149.1212085,Maryland,South Atlantic
11603,-75.928041,39.089664,1787.6184,197215.8754,246,6.356053,7.259429,0.903377,6.761382,0.112055,-75.944217,39.069537,-75.942449,39.071013,-11.46747203,1.07529815,224.1256304,164.1237192,152.6308952,Maryland,South Atlantic
11604,-75.954415,39.050439,772.4944,37284.8472,556,4.680434,5.583527,0.903092,5.039328,0.210065,-75.395714,39.499558,-75.393392,39.501463,-11.69406362,1.063221946,290.7956862,211.8263288,199.2305836,Maryland,South Atlantic
11605,-75.783842,38.934567,453.067343,12827.00713,556,16.783466,17.686352,0.902885,17.328802,0.251872,-75.762803,38.775815,-75.760846,38.777127,-9.367662081,1.162867224,223.7480321,169.6480891,145.8877553,Maryland,South Atlantic
11606,-75.75859,39.144717,783.220755,38285.17426,556,5.60904,6.511191,0.902151,6.261352,0.182563,-75.675955,39.258661,-75.673628,39.260308,-9.937857049,1.093982472,271.4381012,200.349805,183.1380394,Maryland,South Atlantic
11607,-75.858878,39.177487,911.0824,51279.68612,556,5.572856,6.474788,0.901932,6.075719,0.170615,-75.860359,39.158573,-75.858029,39.160752,-12.87570302,1.2060763,314.7435281,242.2937403,200.8942057,Maryland,South Atlantic
11608,-75.396017,38.628186,595.817241,21766.84183,556,14.392263,15.293936,0.901672,14.775153,0.225214,-75.73887,38.894843,-75.736553,38.897998,-18.55333058,1.749550545,404.0806587,350.8199932,200.5200674,Delaware,South Atlantic
11609,-76.048277,38.982872,2322.888646,329053.0344,103,5.578887,6.480471,0.901583,5.864762,0.192056,-75.850528,39.197833,-75.848935,39.19912,-11.1774942,1.042506506,198.3011854,143.1078689,137.2728785,Maryland,South Atlantic
11610,-75.413387,38.586872,1173.060166,85712.08565,246,14.747802,15.64915,0.901348,15.0812,0.190218,-75.775213,38.885831,-75.772488,38.888222,-12.17426166,1.12722634,355.4056128,265.8670774,235.8595325,Delaware,South Atlantic
11611,-75.905687,39.073385,2027.1708,252913.5802,246,6.180024,7.080564,0.90054,6.576127,0.135085,-75.93868,39.059202,-75.93511,39.062166,-11.41180005,1.069230065,451.2575373,329.5817618,308.2421386,Maryland,South Atlantic
11612,-75.761632,39.190871,1472.625351,135515.482,556,5.719006,6.619338,0.900332,6.180196,0.197109,-75.712502,39.372769,-75.70993,39.3743,-8.36193754,1.298658728,279.030547,221.0829162,170.2394259,Maryland,South Atlantic
11613,-75.921901,39.096643,1471.194233,134104.9594,556,6.680135,7.579253,0.899118,6.945037,0.143413,-76.009078,38.829377,-76.006252,38.831587,-10.71267651,1.003860571,346.8596598,245.7407844,244.795733,Maryland,South Atlantic
11614,-75.735871,38.718532,1102.341206,75800.93005,557,11.513919,12.412944,0.899025,12.030935,0.226583,-75.853296,38.92917,-75.852003,38.930196,-10.98079073,1.020027861,159.7653146,114.0860034,111.8459679,Maryland,South Atlantic
11615,-76.007439,39.056135,992.879728,60088.94815,556,5.692237,6.59104,0.898803,6.071366,0.220661,-75.780911,39.207599,-75.777417,39.210424,-11.23988053,1.043450714,435.0855173,314.1256662,301.0450441,Maryland,South Atlantic
11616,-75.865543,39.114537,2411.171249,349288.151,556,5.929611,6.828267,0.898656,6.464669,0.169414,-75.788731,38.17443,-75.761272,38.194826,-10.3579707,1.058365387,3302.021169,2400.300437,2267.931725,Maryland,South Atlantic
11617,-75.986056,39.19236,887.363003,49204.04888,556,6.264914,7.16328,0.898367,6.724009,0.127275,-75.752436,38.794448,-75.751249,38.795516,-12.49196792,1.154411995,157.1159651,118.7561652,102.8715621,Maryland,South Atlantic
11618,-75.854638,39.181435,620.688204,23969.76055,556,5.796163,6.694212,0.898049,6.309515,0.226394,-75.927932,38.871793,-75.924552,38.874644,-11.59718292,1.083409837,431.4126667,317.016737,292.6101703,Maryland,South Atlantic
11619,-75.867548,39.210707,659.2352,27095.41696,557,5.929371,6.827008,0.897636,6.17112,0.17727,-75.940914,39.034591,-75.937665,39.03706,-10.46565121,1.022159721,392.5804983,280.6240118,274.5402759,Maryland,South Atlantic
11620,-75.852822,39.088547,1009.9496,63749.64411,556,4.830423,5.727755,0.897332,5.250034,0.129747,-75.917524,39.081685,-75.915918,39.083186,-12.81812242,1.204022816,216.9616481,166.9035979,138.6216238,Maryland,South Atlantic
11621,-75.908481,39.153381,610.066,23030.39779,556,6.489294,7.385977,0.896683,6.840068,0.2066,-75.782315,39.147531,-75.779116,39.149979,-10.65100055,1.01343869,387.5481246,275.8632583,272.2051773,Maryland,South Atlantic
11622,-75.887794,39.08608,484.4204,14623.13963,556,5.378386,6.274284,0.895899,5.722401,0.16594,-75.434482,39.734435,-75.430907,39.737448,-11.97468929,1.095943024,453.5350151,335.0303117,305.700483,Maryland,South Atlantic
11623,-76.351238,34.946391,4097.0976,1029931.634,448,0.163042,1.058656,0.895614,0.546043,0.132656,-77.540206,35.908744,-77.523947,35.919626,-8.229919006,1.210164665,1899.50406,1464.32731,1210.023192,North Carolina,South Atlantic
11624,-75.936624,39.116772,912.974,50943.77575,556,6.350779,7.245989,0.89521,6.792628,0.263845,-75.771228,39.107972,-75.768309,39.110431,-11.70531223,1.085640045,371.744326,273.4283266,251.8591019,Maryland,South Atlantic
11625,-75.910698,39.150674,556.0792,19320.63774,556,6.81368,7.708546,0.894866,7.197738,0.23126,-75.784698,39.137592,-75.779101,39.142604,-12.41156653,1.154515547,737.2898535,557.3089726,482.7210636,Maryland,South Atlantic
11626,-75.871457,38.519744,797.409583,39618.85353,216,1.153481,2.048277,0.894796,1.451421,0.169806,-75.823596,39.033889,-75.818975,39.036972,-9.286519066,1.164278541,526.1368381,399.1309417,342.8139638,Maryland,South Atlantic
11627,-75.888145,39.082889,776.2628,37456.26451,557,5.741971,6.636618,0.894647,6.158465,0.216476,-75.455804,39.73982,-75.454031,39.741252,-11.47173363,1.050347778,219.8549189,159.2311465,151.598499,Maryland,South Atlantic
11628,-75.728509,38.647598,778.158427,37819.84401,557,13.863747,14.758247,0.894501,14.32958,0.23995,-75.739016,38.895048,-75.735051,38.897703,-9.372949549,1.162316138,452.6569363,343.141903,295.2225233,Maryland,South Atlantic
11629,-75.912698,39.021999,1023.51795,65373.51322,556,4.914971,5.809066,0.894095,5.37146,0.226031,-75.821764,39.217054,-75.820512,39.218061,-11.15034043,1.038149716,155.4712348,111.9732763,107.858505,Maryland,South Atlantic
11630,-75.9674,39.09935,677.6988,28603.20118,557,5.586365,6.480322,0.893958,5.98582,0.238807,-75.782343,39.068857,-75.776707,39.075041,-15.09381889,1.413250238,842.349694,687.6294247,486.5588601,Maryland,South Atlantic
11631,-75.961087,39.107116,523.193872,16784.65801,556,5.264614,6.158279,0.893665,5.629197,0.203645,-75.992277,38.82004,-75.989027,38.822762,-11.46716402,1.074981776,413.38128,302.6725943,281.560675,Maryland,South Atlantic
11632,-75.791897,39.141435,544.4648,18505.99368,556,6.397337,7.290871,0.893534,6.722478,0.208275,-75.890347,39.125854,-75.882487,39.131421,-9.80532536,1.095291409,918.0681821,678.009652,619.0221582,Maryland,South Atlantic
11633,-75.81024,39.162705,1611.3976,159109.4083,246,5.543037,6.436348,0.893311,5.914129,0.135252,-75.886598,39.163847,-75.882837,39.167027,-11.65717927,1.090510492,479.7575157,353.5998703,324.2516904,Maryland,South Atlantic
11634,-75.929155,39.072644,801.5104,38851.69544,556,5.149346,6.042546,0.8932,5.528508,0.157206,-75.431511,39.707344,-75.429551,39.709212,-13.48841784,1.238839562,266.9375945,207.7121188,167.6666819,Maryland,South Atlantic
11635,-75.897486,39.165829,856.828,45711.97925,556,5.267689,6.16083,0.893141,5.610963,0.314967,-75.781169,39.165513,-75.778956,39.167452,-12.15223549,1.130089205,287.8979931,215.6069656,190.7875631,Maryland,South Atlantic
11636,-75.368481,38.997796,940.068944,55127.7293,133,2.505958,3.399036,0.893078,2.85474,0.214745,-75.642509,39.150586,-75.639739,39.153128,-12.82748818,1.183368426,370.0628964,282.6575063,238.8584148,Delaware,South Atlantic
11637,-75.948827,39.018934,1047.9564,67900.45452,556,4.267661,5.160311,0.89265,4.556537,0.153928,-75.815627,39.197669,-75.811929,39.201059,-12.66857698,1.182899357,493.5945399,376.9508071,318.666846,Maryland,South Atlantic
11638,-76.021773,38.995595,911.696989,50412.67481,556,6.044891,6.936995,0.892104,6.5697,0.159103,-75.856964,39.181374,-75.854841,39.182981,-10.48439273,1.024046816,255.7611136,182.9871797,178.6902482,Maryland,South Atlantic
11639,-80.80728,33.222737,3128.033233,608570.6319,568,36.221127,37.113152,0.892025,36.801106,0.181559,-81.912639,33.103671,-81.909037,33.106771,-6.907516635,1.027396101,481.0257075,344.7042756,335.5125403,South Carolina,South Atlantic
11640,-75.840399,39.12165,564.9244,19908.96601,246,5.439829,6.331725,0.891896,5.985581,0.154844,-75.9477,39.107069,-75.945297,39.108864,-10.28586852,1.038803675,287.7965605,207.3399036,199.5948884,Maryland,South Atlantic
11641,-75.885784,39.085817,688.0736,29561.94022,556,5.435966,6.327815,0.891849,5.795992,0.171835,-75.422979,39.72811,-75.421073,39.729903,-13.32724727,1.223157666,257.5211142,199.3725115,162.9982112,Maryland,South Atlantic
11642,-75.96377,39.079077,1641.866414,168126.1601,556,6.178569,7.069932,0.891364,6.680413,0.216063,-75.421421,38.208415,-75.418078,38.21486,-25.90112772,2.453540803,773.8845444,716.6513037,292.0886022,Maryland,South Atlantic
11643,-75.903609,39.041354,1273.2,97355.58607,556,5.249422,6.140563,0.891142,5.5279,0.228329,-75.304414,39.365351,-75.302988,39.366477,-11.33307622,1.02134726,175.2259161,125.2054781,122.5885484,Maryland,South Atlantic
11644,-75.924787,39.051546,635.6492,25209.72921,556,5.580752,6.471692,0.89094,5.84011,0.185003,-75.791971,39.321221,-75.78661,39.324324,-8.091836996,1.336545101,575.9418346,461.1586582,345.0378575,Maryland,South Atlantic
11645,-75.823087,39.160454,1593.558678,157248.1233,103,5.744279,6.635179,0.8909,5.967173,0.1982,-75.781623,38.595511,-75.779422,38.597001,-9.445681715,1.154519632,253.0568774,191.281307,165.6804282,Maryland,South Atlantic
11646,-75.858732,39.177476,900.6128,50362.41036,556,5.584827,6.474788,0.889961,5.907278,0.202464,-75.904994,39.181398,-75.903129,39.182996,-11.79264138,1.105381907,239.6108063,177.689487,160.7494078,Maryland,South Atlantic
11647,-75.918153,39.049976,854.257725,45506.2886,556,6.060243,6.950161,0.889917,6.595177,0.228799,-75.536626,38.153184,-75.5287,38.158391,-9.326945021,1.196985719,903.0553606,693.0451359,578.9919835,Maryland,South Atlantic
11648,-75.897969,39.163351,1451.97,130970.699,557,5.321671,6.211218,0.889547,5.853576,0.224078,-75.787882,39.159743,-75.786386,39.161553,-16.55176128,1.560370311,239.0463626,201.2628093,128.9840033,Maryland,South Atlantic
11649,-75.992569,38.466542,963.70485,56460.00079,557,0.359795,1.249176,0.889381,0.720735,0.216041,-75.734593,39.018038,-75.731971,39.020127,-11.11363164,1.025448653,324.4493405,232.286208,226.52154,Maryland,South Atlantic
11650,-75.984645,38.980484,601.470576,22459.73241,556,5.309418,6.198717,0.889298,5.792571,0.181849,-75.843787,39.18257,-75.841768,39.184479,-13.0271997,1.219807575,274.4835645,212.2711229,174.0201711,Maryland,South Atlantic
11651,-75.940984,39.074175,538.1324,18089.16624,557,5.693321,6.581918,0.888597,6.09424,0.152609,-75.141345,39.504534,-75.140143,39.505667,-13.59546567,1.221652791,162.8087243,125.983862,103.1257515,Maryland,South Atlantic
11652,-75.957475,39.107817,696.5072,29433.40128,556,6.128355,7.015639,0.887284,6.511813,0.231915,-75.777477,39.072783,-75.775583,39.074316,-11.25301842,1.042574038,236.197383,170.4618197,163.500925,Maryland,South Atlantic
11653,-76.026854,39.014902,782.282426,38138.54694,557,4.977512,5.864368,0.886857,5.287776,0.222975,-75.842724,39.183945,-75.840376,39.186319,-13.8977822,1.304406065,332.6217616,263.976759,202.373146,Maryland,South Atlantic
11654,-75.872358,39.192986,1353.7696,114286.2331,103,5.368134,6.254969,0.886835,5.573407,0.161257,-75.760078,39.171735,-75.753225,39.176888,-10.48824536,1.031017009,822.974,590.7598119,572.9874551,Maryland,South Atlantic
11655,-75.807902,39.144353,1127.3828,78630.50109,246,5.962206,6.848966,0.88676,6.368914,0.120063,-75.92571,39.13618,-75.921585,39.139683,-11.67604887,1.094842127,527.5330046,389.5158255,355.7735092,Maryland,South Atlantic
11656,-75.844913,39.182079,1192.774,87833.98383,556,5.482698,6.369306,0.886607,5.761023,0.164246,-75.878351,39.159022,-75.875847,39.161149,-11.71525718,1.095492527,320.2297321,236.5116088,215.8952279,Maryland,South Atlantic
11657,-75.951619,39.024573,676.112,28439.87474,556,4.241448,5.127858,0.88641,4.665249,0.180841,-75.857861,39.200776,-75.855615,39.202304,-9.442696793,1.139074602,257.5328262,193.5354494,169.9058595,Maryland,South Atlantic
