dist_to_water(m),car_bay_x_centroid(lon),car_bay_y_centroid(lat),perim_bay,xmin_bay(lon),ymin_bay(lat),xmax_bay(lon),ymax_bay(lat),area_water_body(km_sq),FType,FCode,area_bay(m_sq),perim_water(m)
0,-80.161531,33.669609,1774.190041,-80.163819,33.667501,-80.159242,33.671717,0.011,466,46600,196259.7761,0.003731
144.008867,-80.174679,33.659992,1286.978644,-80.176536,33.658627,-80.172823,33.661356,0.37,466,46600,103076.1758,0.068307
37.205915,-80.166736,33.655021,2160.919026,-80.169723,33.652621,-80.163749,33.65742,0.036,466,46600,291726.4939,0.013566
0,-80.101677,33.669883,4630.247714,-80.10757,33.664309,-80.095783,33.675457,0.001,390,39004,1334700.143,0.000903
0,-80.079474,33.654565,5843.834032,-80.085952,33.646725,-80.072995,33.662404,2.469,466,46600,2060571.389,0.092916
0,-80.097158,33.660789,2680.201424,-80.100554,33.65755,-80.093762,33.664028,0.003,390,39004,446965.1074,0.002826
0,-80.155036,33.667024,2834.921675,-80.158733,33.66369,-80.151338,33.670359,0.01,466,46600,501557.8382,0.003899
0,-80.076355,33.654047,7411.741296,-80.086253,33.64551,-80.066455,33.662583,2.469,466,46600,3432528.836,0.092916
1305.352927,-80.674921,33.722727,1989.310711,-80.677074,33.720042,-80.672767,33.725412,0.005,390,39004,237572.5722,0.003054
1381.123068,-80.649696,33.724774,3000.69055,-80.653587,33.721259,-80.645805,33.728289,0.003,390,39004,561896.1705,0.002629
1144.066154,-80.651704,33.720369,1897.609749,-80.654162,33.718144,-80.649246,33.722594,0.003,390,39004,224693.8441,0.002629
668.427163,-80.637104,33.717215,2375.848409,-80.640156,33.714408,-80.634052,33.720023,0.003,390,39004,351967.6175,0.002629
1296.725666,-80.674567,33.722458,2057.380559,-80.676519,33.719452,-80.672614,33.725464,0.005,390,39004,241006.9852,0.003054
1461.28485,-80.670246,33.720612,2257.032737,-80.673001,33.717827,-80.66749,33.723397,0.005,390,39004,315489.4023,0.003054
1052.92155,-80.641868,33.720151,1537.984322,-80.644013,33.718476,-80.639723,33.721827,0.003,390,39004,147667.629,0.002629
0,-80.486456,33.711035,3774.361246,-80.49089,33.706215,-80.482022,33.715855,0.001,390,39004,874848.332,0.001382
715.575737,-80.478,33.717748,1530.167914,-80.479868,33.715853,-80.476132,33.719644,0.001,390,39004,144941.8058,0.001382
360.153822,-80.491224,33.720444,1603.776773,-80.493198,33.718471,-80.48925,33.722417,0.002,390,39004,159447.8834,0.001858
240.953564,-80.405951,33.746945,2208.721664,-80.40872,33.744265,-80.403182,33.749626,0.087,466,46600,303213.5292,0.017189
307.198223,-80.413043,33.714228,6855.471099,-80.421909,33.70614,-80.404175,33.722315,0.003,390,39004,2931597.816,0.002191
411.133309,-80.455119,33.710168,3412.090709,-80.459634,33.706231,-80.450604,33.714104,0.001,390,39004,727315.2639,0.001363
585.753874,-80.460143,33.750611,2614.315033,-80.463495,33.747504,-80.45679,33.753718,0.008,466,46600,425989.367,0.003265
193.803861,-80.424322,33.710007,7073.16496,-80.433586,33.701762,-80.415057,33.718251,0.187,466,46600,3123702.119,0.015538
871.324654,-80.452112,33.71748,2193.062118,-80.454799,33.714769,-80.449426,33.72019,0.000416,390,39004,297889.4061,0.000832
1133.116057,-80.453884,33.721751,1723.784683,-80.456067,33.71968,-80.451702,33.723822,0.001,390,39004,184949.3984,0.001139
840.102,-80.450013,33.719678,1187.781098,-80.45146,33.718204,-80.448565,33.721152,0.001,390,39004,87300.31406,0.001139
0,-80.453755,33.75906,1530.692468,-80.455681,33.757211,-80.451828,33.76091,0.008,466,46600,145718.6752,0.003265
1229.171836,-80.473111,33.718739,1113.964124,-80.474746,33.717589,-80.471476,33.71989,0.001,390,39004,76974.62548,0.001382
695.88109,-80.478008,33.717707,1615.679497,-80.480058,33.71577,-80.475958,33.719643,0.001,390,39004,162523.8565,0.001382
0,-80.458276,33.759441,1603.564261,-80.460559,33.757725,-80.455993,33.761158,0.031,466,46600,160258.2425,0.006495
408.222965,-80.411016,33.714286,5844.582969,-80.417209,33.70625,-80.404822,33.722322,0.003,390,39004,2032590.934,0.002191
249.569872,-80.405955,33.746966,2178.651217,-80.408731,33.74436,-80.403179,33.749573,0.087,466,46600,295621.9506,0.017189
0,-80.366433,33.743862,3836.569533,-80.371678,33.739567,-80.361187,33.748156,0.049,466,46600,919858.6464,0.007878
0,-80.353353,33.71718,4435.239767,-80.358956,33.71183,-80.34775,33.722531,0.006,390,39009,1223866.368,0.006238
604.691378,-80.400401,33.745492,1681.810924,-80.402626,33.743548,-80.398176,33.747436,0.286,466,46600,176689.8502,0.038135
179.547336,-80.373489,33.741967,1839.320699,-80.375916,33.739835,-80.371062,33.744099,0.329,466,46600,211305.7701,0.021957
224.957831,-80.345036,33.722395,1057.832313,-80.346536,33.721255,-80.343536,33.723535,0.02,390,39009,69775.93845,0.008425
882.935611,-80.397406,33.70793,4205.456825,-80.402825,33.702951,-80.391987,33.71291,0.93,466,46600,1102820.707,0.1218
0,-80.374659,33.747925,1601.163486,-80.376632,33.745952,-80.372686,33.749898,0.003,390,39004,158910.6546,0.002737
0,-80.342386,33.708109,1458.31784,-80.344415,33.706506,-80.340357,33.709712,0.045,466,46600,132811.1481,0.007851
0,-80.361919,33.703211,1673.735316,-80.364401,33.701499,-80.359438,33.704923,0.054,466,46600,173441.8891,0.008178
161.416667,-80.378417,33.738049,1194.888798,-80.380055,33.736715,-80.376779,33.739382,0.038,466,46600,89219.85606,0.014549
0,-80.371284,33.736976,1411.664435,-80.373087,33.73529,-80.369481,33.738662,0.002,390,39004,124145.5881,0.00293
0,-80.358861,33.706031,2367.272839,-80.362202,33.703469,-80.355519,33.708593,0.009,390,39004,349579.943,0.003524
511.120296,-80.382485,33.712744,1166.109848,-80.384002,33.711375,-80.380967,33.714113,0.93,466,46600,84862.58576,0.1218
122.597335,-80.379279,33.724302,1065.829769,-80.380783,33.723149,-80.377775,33.725455,0.003,390,39004,70864.91742,0.002576
282.742178,-80.351103,33.72474,1771.106666,-80.352951,33.722278,-80.349256,33.727203,0.008,390,39004,185477.1961,0.003895
270.323949,-80.329508,33.723196,1598.835988,-80.331523,33.721262,-80.327494,33.725131,0.02,390,39004,158975.1694,0.007689
208.933166,-80.345466,33.722426,1213.884827,-80.34718,33.721112,-80.343752,33.72374,0.02,390,39009,91918.30727,0.008425
257.435545,-80.350235,33.715448,2818.574817,-80.352756,33.711179,-80.347713,33.719717,0.006,390,39009,437985.5566,0.006238
31.932285,-80.296722,33.755803,1335.501161,-80.2984,33.754181,-80.295045,33.757424,0.003,436,43613,110865.3392,0.002495
161.179486,-80.224063,33.707425,2494.628587,-80.227106,33.704317,-80.221019,33.710532,0.137,466,46600,384954.2399,0.03871
193.613566,-80.178723,33.754505,2008.598378,-80.181192,33.752016,-80.176254,33.756994,0.001,390,39004,249864.8782,0.001236
123.931552,-80.174062,33.754211,1511.792377,-80.175921,33.752338,-80.172203,33.756085,0.007,466,46600,141555.0577,0.003393
0,-80.13934,33.751894,2030.562255,-80.141595,33.749174,-80.137085,33.754614,0.109,466,46600,248900.2602,0.013497
0,-80.139986,33.748113,1711.362418,-80.141864,33.745801,-80.138108,33.750424,0.057,466,46600,176112.5754,0.008757
0,-80.075018,33.74989,2303.876968,-80.077761,33.746955,-80.072274,33.752825,0.009,466,46600,326536.7804,0.004561
0,-80.138452,33.751312,2450.767756,-80.141525,33.748323,-80.135378,33.7543,0.057,466,46600,373158.236,0.008757
0,-80.07368,33.749851,2712.212576,-80.077516,33.746902,-80.069844,33.7528,0.009,466,46600,458935.351,0.004561
0,-80.011406,33.732435,5678.103097,-80.015446,33.722919,-80.007366,33.74195,0.014,466,46600,1540053.438,0.005151
639.338626,-80.495957,33.823164,2444.481091,-80.499179,33.820333,-80.492734,33.825996,0.037,390,39004,373216.7469,0.007588
0,-80.450937,33.800826,6156.386767,-80.458789,33.793471,-80.443083,33.808182,9.557,466,46600,2360821.838,0.148968
390.465188,-80.442591,33.822999,2131.413329,-80.445293,33.820437,-80.43989,33.825561,0.001,436,43613,282752.2219,0.002037
0,-80.451553,33.811495,2715.908958,-80.454952,33.808195,-80.448153,33.814794,0.138,466,46600,458348.8138,0.0133
0,-80.464987,33.78419,15754.44344,-80.481235,33.762164,-80.44873,33.806212,1.848,466,46600,14619513.93,0.061166
0,-80.433957,33.777743,3763.966462,-80.438421,33.772963,-80.429492,33.782522,0.001,436,43613,871643.153,0.001383
0,-80.453544,33.758972,1489.565462,-80.455384,33.757143,-80.451705,33.760801,0.008,466,46600,137602.135,0.003265
0,-80.374859,33.780835,8946.679494,-80.386583,33.770393,-80.363132,33.791276,0.002,436,43613,4997392.924,0.002906
88.628927,-80.357308,33.7717,2983.531958,-80.361067,33.76809,-80.35355,33.77531,0.003,466,46600,553561.6263,0.002664
346.052293,-80.3597,33.802768,1769.150235,-80.362028,33.80071,-80.357372,33.804827,0.009,466,46600,195452.4339,0.003657
0,-80.3906,33.82133,2684.994643,-80.394368,33.818403,-80.386833,33.824256,0.018,466,46600,449980.9546,0.004951
500.371766,-80.363409,33.814759,1738.903188,-80.365599,33.812654,-80.361219,33.816864,0.002,390,39004,188021.4685,0.001866
70.738802,-80.38092,33.808993,4677.36299,-80.386845,33.803363,-80.374994,33.814624,0.01,466,46600,1361501.684,0.003892
99.578887,-80.378786,33.8252,1857.230126,-80.381224,33.823034,-80.376349,33.827366,0.159,390,39004,215364.3614,0.015373
27.733091,-80.356953,33.779446,2652.606084,-80.360302,33.776242,-80.353604,33.78265,0.002,436,43613,437695.0196,0.002413
40.313561,-80.389048,33.792653,4517.243018,-80.395042,33.787444,-80.383053,33.797862,0.04,466,46600,1274819.013,0.009385
0,-80.367988,33.763721,7706.958266,-80.37961,33.755998,-80.356364,33.771444,0.003,466,46600,3663012.37,0.002664
0,-80.367174,33.798284,6825.311085,-80.375249,33.789589,-80.359097,33.806977,0.053,466,46600,2863867.031,0.008466
139.449772,-80.212469,33.77096,1427.08494,-80.214278,33.769237,-80.210661,33.772683,0.004,390,39004,126716.613,0.004236
147.237343,-80.212489,33.770891,1323.663165,-80.214193,33.769316,-80.210784,33.772466,0.004,390,39004,109217.8512,0.004236
504.072238,-80.173924,33.812718,1501.336299,-80.175849,33.810922,-80.171999,33.814514,0.002,390,39004,140429.3585,0.001662
13.190403,-80.05229,33.766935,1095.736169,-80.053917,33.765807,-80.050663,33.768063,0.003,436,43613,74367.78711,0.002506
0,-80.821835,33.857782,3783.583781,-80.82616,33.852875,-80.81751,33.862689,0.009,466,46600,873764.7236,0.00348
0,-80.814036,33.873994,1216.729341,-80.815531,33.872501,-80.812542,33.875486,0.029,466,46600,91775.53182,0.006104
0,-80.826859,33.848636,1028.533404,-80.828348,33.847563,-80.82537,33.849708,0.007,466,46600,65758.50218,0.003513
0,-80.851626,33.869608,8648.552266,-80.863909,33.860397,-80.839341,33.878819,0.029,466,46600,4661505.702,0.00675
0,-80.822367,33.850256,1179.214905,-80.823875,33.848861,-80.820859,33.851652,0.019,466,46600,86675.61061,0.005478
388.571207,-80.737144,33.8732,1147.246814,-80.738621,33.871848,-80.735667,33.874552,1.975,466,46600,82081.81868,0.25052
491.64707,-80.740197,33.876607,1133.864181,-80.741601,33.875225,-80.738792,33.87799,1.975,466,46600,79802.28008,0.25052
0,-80.672801,33.81639,5079.991024,-80.68051,33.811373,-80.66509,33.821406,1.039,466,46600,1587829.233,0.154171
301.318378,-80.646778,33.847707,2742.828212,-80.650153,33.844339,-80.643402,33.851075,0.758,436,43618,466402.2274,0.036304
177.494225,-80.670158,33.816131,4515.036435,-80.675951,33.810788,-80.664365,33.821475,13.559,466,46600,1270878.23,0.298512
538.372536,-80.522979,33.846964,3647.515542,-80.52773,33.842692,-80.518228,33.851236,0.002,390,39004,830337.8454,0.001877
624.884293,-80.496055,33.823202,2542.564643,-80.499374,33.82023,-80.492735,33.826174,0.037,390,39004,403530.2074,0.007588
1098.905445,-80.52452,33.840633,2663.996986,-80.527999,33.83752,-80.521042,33.843745,0.028,466,46600,443003.5649,0.013719
463.848037,-80.526577,33.871031,1198.994135,-80.528113,33.869605,-80.52504,33.872456,0.047,390,39009,89591.5693,0.008831
991.211183,-80.430471,33.854909,2430.189583,-80.433538,33.851975,-80.427404,33.857843,0.056,390,39004,367354.36,0.012412
499.359558,-80.439729,33.859768,4585.576227,-80.445734,33.854414,-80.433724,33.865122,0.003,436,43613,1312736.573,0.002319
523.156412,-80.448511,33.86574,2465.844503,-80.451897,33.862991,-80.445126,33.868488,0.03,390,39004,379952.2524,0.011199
0,-80.423709,33.870806,3533.500181,-80.428198,33.866564,-80.419219,33.875048,0.002,390,39004,777260.3305,0.002493
143.653509,-80.42678,33.86251,2975.611964,-80.430761,33.859106,-80.422799,33.865915,0.002,390,39004,553304.4944,0.002493
0,-80.448633,33.836286,2080.517854,-80.45121,33.833735,-80.446056,33.838836,0.057,466,46600,268530.7582,0.00864
393.263003,-80.442622,33.823055,2119.958716,-80.445451,33.820625,-80.439793,33.825485,0.001,436,43613,280829.3066,0.002037
398.635598,-80.416372,33.866307,1719.754147,-80.418545,33.864232,-80.414199,33.868382,0.002,390,39004,183988.8148,0.002493
749.040695,-80.442586,33.845395,1324.448789,-80.444316,33.843845,-80.440857,33.846945,0.002,390,39004,109492.465,0.001738
0,-80.449491,33.830732,2237.144687,-80.452167,33.82791,-80.446814,33.833553,0.001,436,43613,308484.4915,0.002037
859.241067,-80.44084,33.849791,1857.68906,-80.443232,33.847588,-80.438449,33.851994,0.002,390,39004,215149.5152,0.001738
0,-80.440634,33.872375,2154.855122,-80.443197,33.869643,-80.438071,33.875107,0.003,436,43613,285804.4125,0.002319
664.083369,-80.419267,33.856879,1639.819116,-80.421453,33.854996,-80.417082,33.858763,0.056,390,39004,168017.297,0.012412
458.746948,-80.432806,33.864527,1810.897096,-80.435221,33.862448,-80.430392,33.866606,0.003,436,43613,204906.4933,0.002319
446.7548,-80.417885,33.862733,1297.154371,-80.419521,33.861166,-80.416249,33.864301,0.002,390,39004,104648.216,0.002493
0,-80.453913,33.842445,1270.393123,-80.455563,33.840952,-80.452262,33.843938,0.001,390,39004,100700.7449,0.001067
463.867379,-80.463257,33.869903,1783.69827,-80.46556,33.867795,-80.460953,33.872012,0.727,466,46600,198410.6279,0.069187
128.903414,-80.426921,33.867331,1261.828972,-80.428572,33.865856,-80.42527,33.868806,0.002,390,39004,99394.12504,0.002493
498.529828,-80.414817,33.857195,1653.430881,-80.4171,33.855362,-80.412535,33.859029,0.019,390,39004,170802.0853,0.005824
18.139578,-80.407637,33.842678,1760.038028,-80.409951,33.84063,-80.405323,33.844727,0.022,436,43613,193434.8764,0.007184
364.378656,-80.37757,33.838585,1955.329484,-80.379976,33.83617,-80.375165,33.841,0.159,390,39004,236877.2296,0.015373
0,-80.380442,33.830042,2887.045987,-80.384119,33.826581,-80.376765,33.833502,0.159,390,39004,519017.446,0.015373
0,-80.37374,33.860041,2387.046426,-80.376855,33.857241,-80.370625,33.86284,0.175,390,39004,355618.4891,0.015155
0,-80.35607,33.843566,1620.760895,-80.358053,33.841554,-80.354086,33.845577,0.044,390,39004,162587.4761,0.007606
56.428866,-80.34918,33.828132,1796.665554,-80.351346,33.825875,-80.347014,33.830389,0.002,436,43613,199223.733,0.002246
128.434563,-80.378507,33.824954,1849.812348,-80.380942,33.822803,-80.376072,33.827105,0.159,390,39004,213685.8279,0.015373
457.398459,-80.357729,33.823256,1031.544987,-80.359214,33.822163,-80.356243,33.824349,0.01,466,46600,66235.94343,0.004435
0,-80.350104,33.824603,983.730483,-80.351564,33.823597,-80.348645,33.82561,0.002,436,43613,59923.1621,0.002246
342.692234,-80.371415,33.852911,1273.388847,-80.373085,33.851424,-80.369746,33.854398,0.175,390,39004,101232.3769,0.015155
75.173419,-80.348878,33.828202,1730.629571,-80.350982,33.826043,-80.346774,33.830361,0.002,436,43613,185156.8781,0.002246
0,-80.868914,33.934584,2737.580919,-80.873167,33.931972,-80.86466,33.937197,0.189,466,46600,457583.7971,0.016168
0,-80.806668,33.901915,2412.864635,-80.809641,33.898963,-80.803694,33.904867,0.055,466,46600,361094.3481,0.008762
0,-80.827569,33.927649,1548.346042,-80.829512,33.925784,-80.825626,33.929514,0.055,466,46600,149090.6747,0.008435
0,-80.810501,33.906774,1901.389173,-80.812898,33.904493,-80.808104,33.909056,0.055,466,46600,224961.1951,0.008668
74.9489,-80.798471,33.898802,1831.178978,-80.80058,33.896439,-80.796362,33.901166,0.027,466,46600,205026.5271,0.006644
0,-80.790449,33.899958,2022.798746,-80.792823,33.897383,-80.788075,33.902532,0.065,466,46600,251328.6458,0.009249
0,-80.802718,33.898981,1693.106906,-80.804672,33.896799,-80.800763,33.901162,0.004,466,46600,175383.6785,0.00239
164.612819,-80.834995,33.931384,1594.47024,-80.837014,33.92948,-80.832975,33.933289,0.048,466,46600,158289.8555,0.007922
0,-80.829263,33.910169,2096.598416,-80.831645,33.907437,-80.826881,33.912901,0.139,466,46600,267820.2296,0.015891
0,-80.831366,33.919392,1409.497505,-80.833171,33.917724,-80.829561,33.921059,0.032,466,46600,123839.6516,0.006978
69.891759,-80.79848,33.898668,1871.203909,-80.800636,33.896253,-80.796325,33.901083,0.027,466,46600,214102.7084,0.006644
13.991628,-80.79038,33.900147,1770.224003,-80.792379,33.897828,-80.78838,33.902465,0.065,466,46600,190585.331,0.009249
0,-80.77075,33.907478,1261.18601,-80.772243,33.905882,-80.769258,33.909073,0.002,466,46600,97879.84114,0.001577
543.080227,-80.487662,33.886461,3779.015703,-80.492199,33.881708,-80.483126,33.891213,0.035,390,39004,880818.0429,0.01274
524.251803,-80.46834,33.916688,1579.17649,-80.470317,33.914768,-80.466364,33.918608,0.418,466,46600,154935.2824,0.065322
0,-80.505829,33.884871,3289.201233,-80.510097,33.881002,-80.501561,33.888739,0.003,390,39004,674982.9644,0.002058
1226.951257,-80.513928,33.89746,1592.948036,-80.516067,33.895647,-80.511789,33.899274,0.029,390,39009,158581.7702,0.007878
0,-80.423928,33.870745,3559.57384,-80.428456,33.866476,-80.4194,33.875014,0.002,390,39004,788880.7546,0.002493
429.412151,-80.408264,33.922961,1398.426601,-80.410008,33.921253,-80.406519,33.924668,0.156,466,46600,121422.1502,0.026268
0,-80.404066,33.902648,1794.472319,-80.406407,33.900544,-80.401724,33.904753,0.002,390,39004,200968.7378,0.001594
0,-80.42856,33.906428,4111.384293,-80.433516,33.901268,-80.423603,33.911588,0.001,390,39004,1043262.102,0.000964
0,-80.420814,33.93075,4474.884131,-80.426677,33.925523,-80.41495,33.935977,0.811,466,46600,1250096.228,0.035265
135.53592,-80.405098,33.917229,1236.970777,-80.406719,33.915784,-80.403476,33.918673,0.361,466,46600,95523.03404,0.056817
0,-80.414763,33.911003,2738.978866,-80.418315,33.907772,-80.411211,33.914233,0.003,390,39004,467973.0202,0.002205
383.406931,-80.416395,33.866289,1830.151671,-80.41871,33.864084,-80.414079,33.868495,0.002,390,39004,208400.3707,0.002493
0,-80.419982,33.900284,3230.393461,-80.42409,33.896407,-80.415875,33.904161,0.001,390,39004,649660.1614,0.001096
371.197955,-80.409242,33.931502,2625.588113,-80.412708,33.928455,-80.405776,33.934549,0.811,466,46600,430545.451,0.035265
133.538986,-80.412522,33.926485,2253.069379,-80.415304,33.923711,-80.40974,33.929259,0.811,466,46600,314676.643,0.035265
686.901278,-80.432582,33.923521,2044.227453,-80.435057,33.920964,-80.430107,33.926077,0.811,466,46600,258131.8424,0.035265
365.36672,-80.403316,33.894071,1334.279428,-80.405123,33.892561,-80.401509,33.895581,0.009,466,46600,111268.7618,0.003921
132.973116,-80.465111,33.910866,1721.716912,-80.467281,33.908785,-80.46294,33.912946,0.418,466,46600,184349.0894,0.065322
580.489583,-80.450941,33.895812,1259.60627,-80.452574,33.894328,-80.449307,33.897296,0.211,466,46600,98978.07731,0.026636
386.396961,-80.453747,33.886919,1270.833385,-80.455383,33.885412,-80.452111,33.888426,0.727,466,46600,100683.5269,0.069187
176.938232,-80.457501,33.891503,1428.739006,-80.459418,33.889873,-80.455584,33.893132,0.248,466,46600,127568.7452,0.04141
252.931001,-80.399677,33.898597,1124.849619,-80.401025,33.897178,-80.398328,33.900015,0.031,466,46600,77998.14292,0.006547
0,-80.440644,33.872567,2042.662079,-80.443155,33.870045,-80.438133,33.875089,0.003,436,43613,258492.0282,0.002319
961.588724,-80.438939,33.900022,1275.233537,-80.44054,33.898475,-80.437338,33.901569,0.011,390,39004,101080.086,0.004424
201.341299,-80.408471,33.901819,1238.247588,-80.409986,33.900283,-80.406956,33.903355,0.000456,390,39004,94898.14635,0.000939
583.143161,-80.452702,33.893157,1370.642183,-80.454522,33.891577,-80.450883,33.894737,0.248,466,46600,117367.2289,0.04141
601.321162,-80.423738,33.909901,1517.98871,-80.425716,33.908119,-80.421759,33.911682,0.000496,390,39004,143801.2101,0.000951
0,-80.417208,33.90625,2918.465859,-80.420905,33.902736,-80.41351,33.909765,0.000496,390,39004,530005.2947,0.000951
322.320227,-80.433987,33.896593,1561.996986,-80.435978,33.894724,-80.431995,33.898463,0.011,390,39004,151941.607,0.004424
0,-80.41021,33.896922,2074.483431,-80.412758,33.894357,-80.407663,33.899488,0.00034,390,39004,266530.1265,0.000889
872.548126,-80.449225,33.89061,1787.342791,-80.451346,33.888341,-80.447103,33.89288,0.424,390,39009,196529.6112,0.050069
317.897802,-80.462147,33.915138,1322.144018,-80.463586,33.91335,-80.460709,33.916926,0.356,466,46600,104922.9635,0.079821
324.060884,-80.442127,33.904955,3123.662818,-80.445701,33.900875,-80.438554,33.909034,0.002,390,39004,594705.5746,0.002307
462.551796,-80.446588,33.902586,1737.96253,-80.448679,33.900402,-80.444498,33.90477,0.211,466,46600,186350.953,0.026636
650.367071,-80.438459,33.911944,2671.176408,-80.441864,33.908746,-80.435055,33.915143,0.002,390,39004,444329.032,0.002307
361.045969,-80.401512,33.923171,1022.509819,-80.403053,33.922144,-80.399971,33.924198,0.004,466,46600,64513.76138,0.002771
0,-80.377842,33.89465,3380.971807,-80.381988,33.890462,-80.373696,33.898839,0.013,390,39009,707742.8362,0.007716
0,-80.404021,33.90272,1854.181848,-80.406546,33.900633,-80.401496,33.904806,0.002,390,39004,214870.0496,0.001594
417.547245,-80.40846,33.923024,1471.773603,-80.410364,33.921283,-80.406557,33.924765,0.156,466,46600,135084.8238,0.026268
134.877597,-80.405163,33.91724,1218.118893,-80.406781,33.915835,-80.403545,33.918645,0.361,466,46600,92698.8821,0.056817
213.321662,-80.385329,33.896744,2205.098347,-80.388153,33.894113,-80.382504,33.899375,0.013,390,39009,302955.7931,0.007716
421.616744,-80.408963,33.931554,2558.357469,-80.412164,33.928439,-80.405762,33.93467,0.811,466,46600,406574.7169,0.035265
0,-80.382467,33.905319,2816.847904,-80.386077,33.90196,-80.378855,33.908678,0.021,390,39004,494397.1273,0.006429
518.92866,-80.393586,33.902202,1365.953872,-80.39541,33.900635,-80.391762,33.90377,0.031,466,46600,116587.2074,0.006547
362.964059,-80.381148,33.92989,1693.205318,-80.383177,33.927752,-80.379119,33.932027,0.016,390,39009,176689.6837,0.005758
469.91429,-80.383279,33.888551,1148.457944,-80.384761,33.88719,-80.381798,33.889913,0.026,390,39004,82236.24156,0.006944
220.336813,-80.408487,33.901894,1199.702921,-80.410012,33.900454,-80.406962,33.903335,0.000456,390,39004,89598.76633,0.000939
0,-80.396898,33.911126,1481.565048,-80.398917,33.90946,-80.394879,33.912793,0.361,466,46600,137186.0699,0.056817
0,-80.413788,33.910388,2238.108863,-80.416287,33.907413,-80.411288,33.913364,0.003,390,39004,303134.6014,0.002205
360.562334,-80.403025,33.893949,1206.422944,-80.404579,33.892518,-80.40147,33.89538,0.009,466,46600,90738.46169,0.003921
212.493492,-80.399788,33.898646,1338.614274,-80.401436,33.896993,-80.39814,33.900299,0.001,390,39004,111021.1065,0.00103
271.279099,-80.388439,33.908854,1096.729047,-80.390006,33.90768,-80.386872,33.910028,0.021,390,39004,74956.1525,0.006429
0,-80.410222,33.896702,2051.494064,-80.412715,33.894142,-80.40773,33.899262,0.00034,390,39004,260139.52,0.000889
519.30364,-80.387953,33.899721,1102.277248,-80.389344,33.898388,-80.386562,33.901053,0.021,390,39004,75566.07532,0.006429
143.625433,-80.412904,33.926504,1976.451479,-80.415194,33.923944,-80.410615,33.929063,0.811,466,46600,238843.7778,0.035265
83.757507,-80.208397,33.885484,2465.809352,-80.211288,33.882309,-80.205505,33.888658,0.003,466,46600,372702.7639,0.002241
0,-80.242712,33.885673,2884.479097,-80.245978,33.881864,-80.239445,33.889481,0.001,436,43613,505247.8856,0.001199
331.826697,-80.238149,33.890719,1765.727643,-80.240423,33.888617,-80.235875,33.892822,0.001,436,43613,194327.409,0.001076
134.992857,-80.162868,33.92664,1301.468815,-80.164596,33.92513,-80.161141,33.92815,43.972,466,46600,105802.4345,1.802798
107.476622,-80.208309,33.885299,2303.932568,-80.211032,33.882351,-80.205586,33.888248,0.003,466,46600,325996.9735,0.002241
102.644756,-80.195015,33.928518,1004.689447,-80.196406,33.927401,-80.193623,33.929634,43.972,466,46600,63063.59,1.802798
191.125427,-80.215412,33.868076,2870.172708,-80.218836,33.86443,-80.211987,33.871721,0.009,466,46600,507057.7283,0.00428
0,-80.027352,33.901673,4810.084448,-80.033657,33.896012,-80.021045,33.907334,0.001,390,39004,1444015.765,0.001574
0,-80.018631,33.912951,7772.796295,-80.028504,33.903537,-80.008757,33.922364,0.046,466,46600,3758424.192,0.014733
0,-80.869327,33.936076,3302.976435,-80.87342,33.932058,-80.865234,33.940095,0.002,390,39004,677284.7187,0.002523
0,-80.827647,33.927879,1503.932768,-80.829629,33.926147,-80.825665,33.929611,0.055,466,46600,141283.8562,0.008435
100.686817,-80.464024,33.946287,1322.670191,-80.465723,33.944714,-80.462325,33.94786,0.219,466,46600,109033.6197,0.04612
0,-80.488876,33.935749,2551.63351,-80.492349,33.932881,-80.485402,33.938618,0.001,390,39004,406918.1825,0.000883
202.102371,-80.456811,33.951048,3246.463725,-80.460843,33.947072,-80.452778,33.955023,0.009,390,39004,653987.9815,0.003985
0,-80.422666,33.970384,3125.932146,-80.426752,33.966723,-80.41858,33.974046,0.001,390,39004,609889.8582,0.002301
321.567733,-80.425564,33.978853,3254.656169,-80.429775,33.975005,-80.421352,33.982701,0.27,466,46600,660606.1722,0.047412
85.176328,-80.464155,33.946273,1359.6853,-80.465814,33.944584,-80.462495,33.947962,0.219,466,46600,114376.6319,0.04612
255.869625,-80.455777,33.938099,1671.812809,-80.457887,33.93608,-80.453667,33.940118,0.219,466,46600,173839.2895,0.04612
86.815096,-80.431719,33.985245,1663.917992,-80.433902,33.983302,-80.429536,33.987188,0.12,466,46600,172845.3783,0.042969
351.571772,-80.409283,33.931477,2815.159105,-80.412922,33.928146,-80.405645,33.934809,0.811,466,46600,494205.8898,0.035265
0,-80.441789,33.983873,1209.093333,-80.443365,33.982454,-80.440212,33.985292,0.002,390,39004,91228.00393,0.002119
400.754505,-80.408388,33.922544,1281.035992,-80.409993,33.920986,-80.406782,33.924102,0.156,466,46600,101962.7854,0.026268
275.807919,-80.350986,33.944267,4151.23474,-80.356154,33.939183,-80.345818,33.94935,0.042,466,46600,1069488.176,0.010079
81.586474,-80.358599,33.984557,3090.027662,-80.362998,33.981232,-80.3542,33.987882,0.006,466,46600,595323.3232,0.003322
414.413717,-80.409033,33.931693,2559.873589,-80.412241,33.92858,-80.405825,33.934806,0.811,466,46600,407146.7566,0.035265
56.506603,-80.370873,33.970058,6156.570091,-80.378409,33.962414,-80.363336,33.977703,0.001,390,39004,2345624.654,0.000971
