water_area(km_sq),FType,FCode,water_perim(m),bay_perim(m),bay_area(m_sq),x_centroid_bay(lon),y_centroid_bay(lat)
0.001912,390,39010,0.001682,1606.918405,158039.7767,-84.312299,31.382161
0.182168,466,46600,0.015031,2818.790146,487417.3795,-84.069913,31.439339
0.015723,390,39010,0.007874,2052.684527,263343.6497,-84.219321,31.342969
0.014772,466,46600,0.004594,2204.954894,303729.4034,-84.147107,31.353783
0.154101,390,39010,0.016224,2649.655915,428254.9866,-84.09178,31.239622
0.012575,466,46600,0.004714,1829.469326,207095.5702,-84.253555,31.322537
0.027806,466,46600,0.006123,1669.811975,173578.5664,-84.516732,31.613443
0.038061,466,46600,0.006942,1304.333686,106325.9073,-84.803082,31.416421
0.016097,466,46600,0.004556,1410.785001,124371.6281,-84.799793,31.401404
0.034816,466,46600,0.006912,1285.728719,103076.1008,-84.801402,31.488805
0.019024,466,46600,0.004898,1110.075742,76970.33913,-84.624199,31.4386
0.017689,390,39010,0.00497,1718.806828,184383.0572,-84.354614,31.436404
0.069961,466,46600,0.010278,2166.828719,292939.2364,-84.36656,31.498398
0.036141,466,46600,0.006642,2313.664717,286309.8105,-84.344152,31.434291
0.042814,466,46600,0.008155,1594.325225,158227.526,-84.436794,31.491594
0.032124,390,39010,0.006346,1535.9616,145921.9225,-84.316326,31.488785
0.003385,390,39010,0.002356,3001.622718,540718.8605,-84.233178,31.435432
0.04519,466,46600,0.011726,2258.816616,312376.7785,-84.227662,31.417486
0.019886,466,46600,0.006233,1677.896355,175385.3985,-84.134408,31.427452
0.006794,466,46600,0.003118,4412.831587,960288.0024,-84.120172,31.414785
0.001934,390,39010,0.001614,1750.223726,191316.2247,-84.134266,31.39543
0.01356,466,46600,0.004371,3481.71365,601132.3954,-84.127842,31.423644
0.015479,390,39010,0.004378,2701.864116,252315.0494,-84.129856,31.385128
0.189462,466,46600,0.026184,2784.846098,482266.4518,-84.106589,31.396124
0.001749,390,39010,0.001624,1524.159272,144514.1045,-84.121085,31.421199
0.009471,466,46600,0.003496,6657.233718,2206792.691,-84.233696,31.700279
0.117144,466,46600,0.012583,3725.85292,581906.4361,-84.624959,31.462575
0.003442,466,46600,0.002127,1219.0058,92729.89201,-84.743277,31.524616
0.069506,466,46600,0.011593,2298.75078,329832.9788,-84.653278,31.501843
0.026297,466,46600,0.005933,2683.963594,271773.9448,-84.646207,31.477441
0.008824,466,46600,0.003549,2769.421173,363916.6874,-84.805563,31.517018
0.088555,466,46600,0.010374,3877.657469,563030.3482,-84.600821,31.445457
0.091813,466,46600,0.011795,2274.550035,317189.9245,-84.592483,31.472297
0.038241,466,46600,0.006868,2396.348824,253653.318,-84.55753,31.49475
0.025612,466,46600,0.00652,1540.891394,146532.3949,-84.542381,31.501147
0.061178,466,46600,0.008851,2680.955453,279699.4367,-84.595743,31.481702
0.11999,466,46600,0.012683,2283.212472,324805.0467,-84.551383,31.483775
0.035664,390,39010,0.006824,1465.748072,133410.6108,-84.499432,31.460952
0.157655,390,39010,0.015399,2592.311758,419934.3667,-84.481098,31.461703
0.008246,466,46600,0.00355,1240.083045,96104.88153,-84.447395,31.48627
0.010032,466,46600,0.004953,1273.087337,97877.81299,-84.514663,31.494675
0.025287,466,46600,0.008913,7418.368253,2098793.059,-84.528175,31.495957
0.008962,390,39010,0.003427,1286.580797,103341.2574,-84.465947,31.45627
0.030184,466,46600,0.006904,1678.449668,174443.8025,-84.451295,31.483176
0.00761,390,39010,0.003196,1044.329831,68115.13047,-84.441299,31.464771
0.033126,466,46600,0.006409,1300.505015,104924.6183,-84.482931,31.444398
0.018597,466,46600,0.004927,1554.175636,138867.7967,-84.442396,31.47569
0.011711,466,46600,0.003938,2184.727184,221776.8612,-84.444779,31.483014
0.009563,466,46600,0.003698,1213.779614,90375.6154,-84.439158,31.456386
0.014742,466,46600,0.008168,1471.630877,135257.8156,-84.416323,31.530601
0.012298,466,46600,0.0042,2252.356965,204413.115,-84.267113,31.488575
0.098368,390,39010,0.011998,2303.632628,331661.7122,-84.274605,31.448791
0.023312,466,46600,0.005313,1592.115024,158310.1401,-84.387033,31.540666
0.009596,390,39010,0.004578,3660.281298,799013.1788,-84.250222,31.461623
0.005335,390,39010,0.003203,1588.335675,157661.3865,-84.258354,31.455347
0.015238,466,46600,0.004469,1409.041975,123301.1927,-84.319632,31.515404
0.023277,466,46600,0.005363,1502.571,139740.7183,-84.109183,31.465995
0.004626,390,39010,0.002538,1097.353742,74513.37259,-84.088009,31.482989
0.003405,390,39010,0.002116,2656.091304,310694.1755,-84.120123,31.503266
0.026523,466,46600,0.00595,1666.111016,172966.1802,-84.748041,31.515494
0.023986,466,46600,0.00596,1425.064516,126315.2198,-84.75524,31.514616
0.026972,466,46600,0.00582,1022.412696,65203.17323,-84.686571,31.517962
0.036825,466,46600,0.006841,1603.535715,160175.5495,-84.717906,31.508285
0.021292,466,46600,0.005809,1352.887494,112231.5942,-84.727982,31.517908
0.001593,390,39010,0.001506,1110.875186,76982.71967,-84.590452,31.535803
0.003934,466,46600,0.002408,2635.959114,432159.6211,-84.540909,31.543142
0.01549,466,46600,0.004499,1126.885641,79341.94113,-84.595007,31.533975
0.014436,466,46600,0.004558,1426.497696,126789.1931,-84.547821,31.500922
0.029006,466,46600,0.006299,1265.24512,99759.3584,-84.541528,31.496861
0.002457,466,46600,0.001817,3622.046885,471948.599,-84.522172,31.554435
0.094054,390,39010,0.011487,1853.429997,214602.7293,-84.502525,31.526963
0.031294,466,46600,0.006475,1216.772689,92475.78506,-84.465193,31.51284
0.014567,466,46600,0.005005,1331.982352,110016.0876,-84.434272,31.502082
0.077609,466,46600,0.011739,2061.755248,265595.9763,-84.44067,31.498244
0.048406,466,46600,0.011182,1817.241964,206389.6951,-84.664382,31.614343
0.039593,466,46600,0.007069,1447.596344,130335.9602,-84.422995,31.566134
0.006222,466,46600,0.003129,3825.436715,909846.9775,-84.424831,31.581063
0.03234,466,46600,0.006466,1328.065779,109461.7961,-84.344734,31.547814
0.01345,466,46600,0.004047,1291.372618,103911.9706,-84.318415,31.541827
0.001467,390,39010,0.001478,1772.252906,194775.8588,-84.120436,31.510845
0.015211,466,46600,0.004434,1754.149553,188385.299,-84.080697,31.489474
0.072875,466,46600,0.010511,2010.827705,241941.079,-84.069685,31.523822
0.054134,466,46600,0.008276,2130.245392,283134.3328,-84.751387,31.544994
0.030142,466,46600,0.006102,1229.047505,93983.4625,-84.645474,31.61629
0.006974,466,46600,0.00333,1056.351689,69636.96521,-84.664389,31.599542
0.050758,466,46600,0.008349,1406.537905,122843.5075,-84.497775,31.566917
0.033773,466,46600,0.009881,2295.290461,322323.593,-84.54607,31.552774
0.009772,466,46600,0.004498,1984.641452,245521.5536,-84.533036,31.608592
0.028271,466,46600,0.006434,1856.726239,214469.7991,-84.38372,31.586257
0.089447,390,39010,0.011316,2095.822805,266541.9298,-84.507944,31.644811
0.081588,466,46600,0.011974,2289.786233,317561.6124,-84.325399,31.575402
0.035728,466,46600,0.007673,1422.380706,125349.2436,-84.410949,31.615318
0.064398,466,46600,0.009049,1715.17216,183815.3039,-84.532324,31.618488
0.020021,466,46600,0.005467,1464.549801,133003.286,-84.389429,31.588014
0.004613,466,46600,0.002547,2533.9317,397975.5487,-84.352985,31.560001
0.003875,466,46600,0.002244,1762.423827,193695.7408,-84.061593,31.592298
0.06839,466,46600,0.009221,1460.624772,132938.4575,-84.635961,31.630248
0.073462,466,46600,0.010022,5614.979909,1372868.902,-84.305043,31.814239
0.005405,466,46600,0.003168,2018.633199,254021.9032,-84.421336,31.617808
0.029035,466,46600,0.006383,1549.418839,149822.497,-84.537675,31.610279
0.015382,466,46600,0.004729,1897.71418,217391.3298,-84.158065,31.651029
0.015759,466,46600,0.006541,4247.920423,1127801.688,-84.755427,31.065472
0.034637,390,39010,0.006525,1578.477161,152779.8432,-84.803186,30.822333
0.066138,390,39010,0.009104,1702.057391,180809.5986,-84.561215,31.690189
0.043653,466,46600,0.008299,1411.735996,124010.519,-84.06214,31.847766
0.251391,466,46600,0.019352,3028.495529,568440.5706,-84.06826,31.839895
0.010016,390,39010,0.003817,6375.022472,2447256.454,-84.643793,31.104551
0.065455,466,46600,0.009829,9162.949172,2270418.462,-84.820143,30.839866
0.003214,466,46600,0.002106,1404.692758,122909.5394,-84.656263,31.127888
0.008588,390,39010,0.003837,1589.943906,156214.6601,-84.628003,31.159274
0.249862,466,46600,0.018663,3915.750509,750079.2156,-84.67693,30.948338
0.012845,390,39010,0.005906,3456.851903,744581.0296,-84.386894,31.776809
0.010373,390,39010,0.005293,10326.93431,5214704.302,-84.588699,31.126106
0.00575,466,46600,0.002738,1539.717305,147824.3602,-84.127514,31.718399
0.044332,466,46600,0.007952,13883.12075,6851902.855,-84.236429,31.806569
0.113001,466,46600,0.013679,3868.299549,591789.5445,-84.164878,31.780423
0.002137,390,39010,0.001625,1434.089557,128411.0158,-84.441893,31.067526
0.003004,390,39010,0.002031,13683.36603,8772852.91,-84.557053,31.140758
0.008251,390,39010,0.003942,7661.064431,1789782.975,-84.412675,31.159353
0.003073,390,39010,0.002601,1656.389719,170843.9824,-84.669003,30.92661
0.010636,466,46600,0.003869,1162.050723,83442.77406,-84.549694,31.111511
0.108994,466,46600,0.012861,5293.366732,1391996.857,-84.325162,31.812823
0.329899,466,46600,0.022431,3786.422502,882949.3086,-84.290878,31.82307
0.044785,466,46600,0.007735,1427.296984,124364.5952,-84.229515,31.754153
0.042932,466,46600,0.007799,4619.453845,817992.8308,-84.233224,31.853402
0.023474,466,46600,0.005993,1558.886549,151824.4855,-84.111163,31.786156
0.010029,466,46600,0.003758,4445.443759,1004432.545,-84.101586,31.821669
0.020064,390,39010,0.006788,1339.165389,111909.1478,-84.358141,31.806191
0.08605,466,46600,0.010865,2517.780965,395047.6991,-84.334529,31.07557
0.00138,390,39010,0.001748,1675.29425,175269.4534,-84.413967,31.085392
0.000995,390,39010,0.001247,1822.945113,207497.5085,-84.337188,31.098313
0.045748,466,46600,0.007889,2085.981111,259714.602,-84.325549,31.901489
0.039171,466,46600,0.008049,7349.672249,1547970.057,-84.260207,31.861549
0.027374,466,46600,0.005897,1333.333877,111099.402,-84.262688,31.84273
0.028466,466,46600,0.006042,1353.907467,113816.3078,-84.238191,31.827393
0.015627,466,46600,0.004372,1121.939056,78268.70909,-84.299604,31.905793
0.009581,466,46600,0.00348,1373.997999,117772.5251,-84.291614,31.944822
0.002207,390,39010,0.001659,3009.353121,538327.0316,-84.0577,31.83137
0.006889,466,46600,0.003435,997.749598,62090.38253,-84.042983,31.829643
0.008096,466,46600,0.003385,959.985792,57557.54658,-84.039307,31.830537
0.082978,466,46600,0.010355,1716.425637,183476.363,-84.092957,31.900959
0.004301,390,39010,0.003903,2300.65436,330150.9975,-84.322881,31.077483
0.003456,390,39010,0.002451,2024.510702,238608.7928,-84.186578,31.1087
0.001236,390,39010,0.001313,4338.232957,1174024.637,-84.315737,31.085758
0.00279,390,39010,0.002218,7446.734284,1882120.36,-84.312035,31.142221
0.002796,466,46600,0.002043,3197.212784,634203.6408,-84.370033,32.101781
0.028995,466,46600,0.006086,1730.93077,185629.107,-84.304844,31.967313
0.019598,466,46600,0.005662,1412.069884,124609.0383,-84.064506,32.056451
0.027777,466,46600,0.006805,1513.715906,140753.0894,-84.110957,31.891376
0.035281,466,46600,0.006731,1251.147296,97726.17078,-84.318122,31.974998
0.002702,466,46600,0.001911,1373.579897,117912.2158,-84.307992,31.926262
0.006076,466,46600,0.002847,2498.251559,389954.704,-84.184289,31.932104
0.004766,390,39010,0.002418,3869.029779,930253.0183,-84.627853,31.120139
0.002106,390,39010,0.00162,1955.013498,234912.5119,-84.551993,31.15982
0.001904,390,39010,0.001691,3935.380514,943046.7963,-84.464848,31.144009
0.004157,390,39010,0.002247,2002.451331,250303.2932,-84.439018,31.174009
0.0059,390,39010,0.0028,1423.98272,126158.4729,-84.437046,31.146364
0.003949,390,39010,0.00232,1019.458576,64839.3971,-84.436041,31.149694
0.002446,390,39010,0.002125,4628.990897,860389.4542,-84.502135,31.182918
0.001557,390,39010,0.001465,3108.354205,603855.1491,-84.39901,31.125612
0.574521,466,46600,0.026828,4058.522363,1028892.066,-84.328517,31.12045
0.00324,466,46600,0.002673,4483.702541,1255975.66,-84.379884,31.191854
0.009012,466,46600,0.003728,9615.311329,2636347.473,-84.287929,31.191099
0.002606,390,39010,0.002074,1719.978447,184891.8828,-84.395155,31.169664
0.000722,390,39010,0.001217,1302.885506,106042.748,-84.264958,31.143892
0.00332,390,39010,0.002076,2436.168108,370603.421,-84.298758,31.158676
0.002789,390,39010,0.00232,1850.954409,213476.8829,-84.292484,31.158158
0.005375,390,39010,0.002559,3406.532771,511676.9386,-84.262502,31.216867
0.047449,466,46600,0.007663,1392.968224,121084.366,-84.681992,31.174449
0.002031,390,39010,0.001746,5380.497545,1808878.575,-84.660822,31.20018
0.001277,390,39010,0.001371,9230.208446,4561712.621,-84.621856,31.19271
0.00417,390,39010,0.002408,4897.540485,1491825.204,-84.570412,31.198143
0.007023,390,39010,0.003737,7086.631179,3117273.003,-84.530527,31.208192
0.008128,466,46600,0.003358,1399.86942,122469.773,-84.50831,31.24952
0.00499,466,46600,0.002978,3598.918242,543853.8581,-84.4813,31.228283
0.019085,390,39010,0.005856,1566.336655,153225.9413,-84.493473,31.159623
0.002264,390,39010,0.001963,7410.114903,1365985.636,-84.36904,31.222005
0.002105,390,39010,0.001743,1211.855388,91159.75627,-84.399901,31.16828
0.008703,390,39010,0.003958,2289.989937,327485.2306,-84.311582,31.173023
0.005407,390,39010,0.00308,5740.329106,1650922.951,-84.264445,31.234665
0.008416,390,39010,0.003385,1723.30322,183090.4632,-84.365063,31.211215
0.002446,390,39010,0.001734,13932.41158,12131475.42,-84.224095,31.254897
0.013403,390,39010,0.005792,2744.314448,467175.7015,-84.236595,31.196973
0.002609,390,39010,0.001932,8971.796875,2098802.111,-84.266158,31.204047
0.001919,390,39010,0.001741,3013.370825,429869.4364,-84.362323,31.228577
0.008912,466,46600,0.003636,2718.754277,236506.5063,-84.29122,31.240249
0.005023,390,39010,0.00353,2153.760804,288725.3597,-84.291085,31.20681
0.001835,390,39010,0.001567,8939.903993,4912379.777,-84.184203,31.262886
0.071975,466,46600,0.009816,1990.546526,244482.0157,-84.466062,31.311195
0.00816,390,39010,0.003563,2347.527449,343181.87,-84.437932,31.247618
0.25442,390,39010,0.028303,4473.499352,1201009.87,-84.431993,31.305623
0.004464,390,39010,0.00266,1954.092781,238392.9565,-84.370891,31.23194
0.008507,466,46600,0.003244,1337.540678,111685.7848,-84.377491,31.27585
0.00181,390,39010,0.001541,2248.508068,315904.9154,-84.418922,31.24337
0.016568,466,46600,0.00467,1751.748178,191633.3231,-84.402684,31.245071
0.000997,390,39010,0.001125,2670.801296,417551.371,-84.255417,31.274009
0.002687,390,39010,0.001963,6673.2037,1822940.851,-84.234189,31.300954
0.002798,466,46600,0.001876,3442.144366,491161.3082,-84.247927,31.308405
0.002091,390,39010,0.001721,1549.439265,148993.8461,-84.237663,31.235452
0.006599,466,46600,0.002959,4270.609455,1131989.309,-84.076606,31.275979
0.001589,466,46600,0.001428,5077.807202,1572484.848,-84.179743,31.290592
0.003851,390,39010,0.003459,2279.841591,324637.0409,-84.074268,31.250246
0.004807,390,39010,0.002683,1926.251122,230908.2895,-84.465817,31.305478
0.01446,390,39010,0.004817,5654.518401,1996856.902,-84.198574,31.292305
0.008041,390,39010,0.003485,1996.320576,248811.7378,-84.25384,31.29992
0.001255,390,39010,0.001375,1968.861314,238127.4199,-84.271143,31.28252
0.016257,390,39010,0.006306,2585.190065,417699.8254,-84.29777,31.306513
0.003905,466,46600,0.002691,1391.48821,119221.5667,-84.280488,31.303572
0.002021,390,39010,0.001711,1229.02669,94113.50663,-84.232108,31.289114
0.002545,390,39010,0.002167,3689.20859,555454.3743,-84.235705,31.280844
0.00643,466,46600,0.003024,3753.135034,879963.4184,-84.216059,31.307275
0.050255,466,46600,0.008365,1949.951872,237353.5417,-84.073683,31.299554
0.261896,466,46600,0.017813,2728.705663,462414.7294,-84.069787,31.284899
0.00123,390,39010,0.00131,1404.78546,123330.0496,-84.825931,30.886103
0.075024,390,39010,0.010987,4272.121629,862338.8192,-84.830352,30.873079
0.022211,466,46600,0.005678,5396.744548,1081497.282,-84.857067,30.862604
0.001757,390,39010,0.001715,1254.996226,97802.52358,-84.359679,32.108229
0.083205,466,46600,0.010338,2079.386778,269119.3658,-84.195815,32.138277
0.076105,466,46600,0.010151,2176.630151,294916.1334,-84.216329,32.140206
0.015567,466,46600,0.006296,1235.578214,94672.50711,-84.305014,32.231489
0.010886,390,39010,0.004128,1772.224721,196296.3443,-84.901108,30.97185
0.004561,466,46600,0.002475,3692.65081,851935.5392,-84.092871,30.732732
0.100247,466,46600,0.01174,5864.505871,2147021.211,-84.062872,30.748639
0.379633,466,46600,0.022405,3700.513981,849684.24,-84.840905,30.826441
0.276165,466,46600,0.019367,3365.3648,706043.6058,-84.839144,30.837026
0.008291,390,39010,0.003363,1366.485707,116661.5617,-84.736052,30.8293
0.027895,390,39010,0.006365,2465.039627,377562.2799,-84.881169,30.883272
0.002825,390,39010,0.002089,10088.86749,6223244.067,-84.796813,30.94551
0.000534,390,39010,0.000842,1471.236517,134704.5003,-84.830558,30.864534
0.027904,390,39010,0.006204,1462.184249,132475.2453,-84.808606,30.915413
0.029096,466,46600,0.006234,1586.058319,156551.0174,-84.803894,30.914013
0.002618,390,39010,0.001984,1679.051381,172457.7958,-84.73285,30.916872
0.006882,390,39010,0.003046,2590.409307,418523.1022,-84.625588,30.981249
0.300872,466,46600,0.022717,3237.214373,635906.9736,-84.68732,30.938456
0.007829,390,39010,0.004443,2265.769655,320411.4763,-84.547875,30.906474
0.002557,390,39010,0.002213,2230.44664,310246.6219,-84.353157,30.935812
0.002433,390,39010,0.001826,4811.601791,1439030.1,-84.508532,30.970476
0.018956,466,46600,0.005641,7342.02873,3187054.575,-84.930291,30.968991
0.005192,390,39010,0.002521,2200.024791,302477.3542,-84.701613,30.969561
0.004406,390,39010,0.002478,1323.243923,107320.8509,-84.489614,30.981104
0.34604,390,39010,0.024857,3587.575779,802357.6174,-84.438362,30.957826
0.015365,466,46600,0.005084,924.052519,53250.70096,-75.751493,39.576816
0.001071,390,39004,0.001524,3476.018747,250796.5579,-75.729768,39.089616
0.001656,390,39004,0.002043,2664.127336,261696.8553,-75.746481,39.109579
0.001101,436,43613,0.001471,12224.39571,1986477.589,-75.724001,39.101006
0.002095,466,46600,0.001879,8052.497741,1739686.011,-75.687487,39.193212
0.114996,466,46600,0.021057,4670.439296,758417.3595,-75.678365,39.038256
0.001121,390,39004,0.001485,3083.029862,413674.9474,-75.72661,39.266553
0.001894,390,39004,0.002026,1677.729114,175864.6187,-75.75944,39.318806
0.001634,390,39004,0.001814,998.933058,61741.04636,-75.611436,38.976303
0.002362,390,39004,0.002311,10321.34499,1431709.996,-75.680695,39.253563
0.018842,466,46600,0.005287,1610.755118,143752.9055,-75.624065,39.341545
0.002894,390,39004,0.002523,621.848112,24109.90351,-75.650438,39.350136
0.069539,466,46600,0.010675,1647.948272,167157.8253,-75.709985,38.818574
0.003749,466,46600,0.002249,1993.309656,181265.9027,-75.595676,38.979067
0.001618,466,46600,0.001525,468.373448,13492.62711,-75.737179,39.012759
0.016579,466,46600,0.005145,1334.184493,80579.65201,-75.688426,39.033344
0.01353,466,46600,0.004892,1594.293352,128468.1776,-75.561165,38.937324
0.028163,466,46600,0.006748,1417.453533,125555.9769,-75.34682,38.98144
0.003915,466,46600,0.002548,4889.348215,548240.3478,-75.379211,39.00487
0.006027,466,46600,0.003028,3275.810508,478757.5492,-75.694507,39.000341
0.000881,390,39004,0.001158,2824.628875,235088.0639,-75.706979,39.015237
0.000563,390,39004,0.001025,1993.783962,193848.5647,-75.735236,39.088589
0.003907,390,39004,0.00239,4244.819801,645572.5399,-75.571997,39.023472
0.001698,390,39004,0.001625,826.158255,42649.83493,-75.609366,39.006562
0.006426,466,46600,0.003054,3503.290268,517913.3733,-75.597995,38.98512
0.001664,390,39004,0.001513,845.855964,43832.02022,-75.569054,39.015294
0.001123,390,39004,0.001499,1266.051883,97069.07552,-75.573715,39.040914
0.001881,390,39004,0.001608,2963.851205,360842.1412,-75.568871,39.046384
0.002484,466,46600,0.002631,1592.44278,157898.9603,-75.492875,39.003795
0.002099,390,39004,0.002365,1029.481784,66238.60634,-75.383639,39.005894
0.001488,390,39001,0.00218,717.261012,32094.83283,-75.378859,39.00187
0.011601,466,46600,0.004275,935.054499,54447.93268,-75.368177,39.015033
0.005735,466,46600,0.003249,1032.600021,51672.49402,-75.364484,39.016243
0.005711,390,39004,0.003134,821.785217,41475.29979,-75.391826,39.028445
0.001036,436,43613,0.001681,1469.503314,132876.1493,-75.699594,39.035926
0.000453,390,39004,0.000899,554.838423,19235.57691,-75.694757,39.04312
0.002379,436,43613,0.002012,4632.42313,639422.4943,-75.638309,39.054254
0.000973,390,39004,0.001335,5749.382873,1046298.719,-75.568319,39.063445
0.008225,466,46600,0.003365,1071.540852,48854.188,-75.595497,39.060015
0.001966,466,46600,0.001874,4845.929026,430270.3173,-75.590544,39.067968
0.002602,390,39004,0.002804,1203.812027,75878.01537,-75.391614,39.036669
0.003583,466,46600,0.002235,832.437231,43290.14046,-75.419426,39.033395
0.002632,390,39004,0.002001,3225.471618,301364.7093,-75.697837,39.087957
0.000508,390,39004,0.00107,2809.86599,299890.2581,-75.681881,39.06585
0.000597,390,39004,0.001098,11915.65414,2200353.635,-75.59995,39.082599
0.003124,466,46600,0.002244,1043.205457,65448.17726,-75.559929,39.067229
0.000514,390,39004,0.000883,1003.729147,62252.23464,-75.614156,39.076167
0.004767,466,46600,0.002641,901.22886,50322.83149,-75.592877,39.050159
0.006007,466,46600,0.003248,2181.7234,135614.7569,-75.545153,39.050757
0.001173,466,46600,0.001316,811.64712,41094.53853,-75.546112,39.053192
0.002237,390,39004,0.001762,559.803784,19538.03083,-75.427586,39.085615
0.001798,390,39004,0.001648,2612.447965,417766.6775,-75.423193,39.088929
0.002281,390,39004,0.001992,1333.268605,110867.5118,-75.662706,39.067891
0.037578,466,46600,0.008334,1404.896663,123356.9354,-75.548296,39.077511
0.001234,390,39004,0.001493,1051.515251,69087.86359,-75.528387,39.082431
0.008585,466,46600,0.00358,705.388712,31028.21316,-75.544011,39.076308
0.001142,390,39004,0.001401,997.663986,59625.50679,-75.540102,39.083438
0.004775,390,39001,0.00311,1260.259842,63143.90031,-75.555201,39.075294
0.002413,390,39004,0.002005,1066.265807,70874.99249,-75.52496,39.081315
0.010155,466,46600,0.004076,1144.209538,81026.4333,-75.425103,39.107412
0.001345,390,39004,0.001789,3964.903494,651436.6877,-75.70807,39.093484
0.009645,466,46600,0.003783,799.565512,39854.7565,-75.721558,39.103681
0.00369,466,46600,0.002292,5711.963342,589575.8234,-75.684157,39.147797
0.000382,390,39004,0.000837,10559.27617,1542655.46,-75.740395,39.141675
0.015235,466,46600,0.00492,764.63157,36521.79307,-75.738841,39.177524
0.000977,390,39004,0.001287,1629.983138,164739.6123,-75.620299,39.090858
0.000382,390,39004,0.000777,1283.098896,47692.92715,-75.567338,39.101253
0.01458,466,46600,0.006264,2553.220858,232610.8618,-75.443528,39.104342
0.001148,390,39004,0.001533,5101.922259,979538.7022,-75.426966,39.098176
0.003173,466,46600,0.002122,2164.251485,183678.4881,-75.423228,39.120536
0.009529,466,46600,0.003621,1329.500903,109743.9202,-75.742267,39.130144
0.021477,466,46600,0.005822,1181.40865,85785.3239,-75.722032,39.144716
0.004356,466,46600,0.002601,975.925375,58869.15595,-75.735346,39.120346
0.000986,390,39004,0.0017,758.956337,35965.10524,-75.710259,39.148462
0.001101,436,43613,0.001319,2627.840564,427019.4702,-75.675619,39.120675
0.001104,390,39004,0.001555,597.693794,21963.04856,-75.699,39.128233
0.001606,466,46600,0.002126,7955.906055,1278466.987,-75.643826,39.155634
0.001282,390,39004,0.001502,4911.076745,1018426.311,-75.661764,39.140294
0.007218,466,46600,0.003133,1920.37513,135630.6452,-75.629767,39.133609
0.00626,466,46600,0.003027,2661.706759,254125.8889,-75.678651,39.152596
0.00027,390,39004,0.000661,3026.083993,463592.112,-75.650776,39.146976
0.006545,466,46600,0.003303,7219.246398,1098312.786,-75.694958,39.152958
0.000706,390,39004,0.001227,1720.629825,159838.2654,-75.596861,39.136564
0.011157,466,46600,0.004055,849.711746,45097.15689,-75.432011,39.122711
0.008313,466,46600,0.003413,5194.575198,602771.2596,-75.710432,39.15443
0.002292,466,46600,0.001801,2069.774602,190307.6497,-75.730475,39.132413
0.004984,466,46600,0.002614,1193.21448,69775.09714,-75.738132,39.15245
0.004165,466,46600,0.002434,815.645996,41558.7739,-75.718193,39.146478
0.001279,390,39004,0.001483,20310.12878,2837931.446,-75.698307,39.170851
0.006947,466,46600,0.003081,547.715771,18577.54684,-75.699342,39.139811
0.000438,390,39004,0.000836,393.218744,9663.623739,-75.677027,39.145332
0.005435,466,46600,0.002802,8451.245648,1276443.923,-75.668823,39.166552
0.001185,390,39004,0.001367,3158.689187,325213.8961,-75.629243,39.158173
0.006389,466,46600,0.003037,1143.901155,78594.86418,-75.617529,39.142657
0.003105,466,46600,0.002266,945.827767,55879.28684,-75.638165,39.143821
0.002032,466,46600,0.002285,13892.43787,1988652.347,-75.671387,39.186209
0.001186,390,39004,0.001332,1876.407481,215582.2284,-75.601114,39.152326
0.01507,466,46600,0.005088,975.981887,58396.08367,-75.597902,39.147402
0.002363,466,46600,0.001811,617.809615,23565.49359,-75.624447,39.163382
0.005147,466,46600,0.002673,774.064066,37444.32197,-75.625034,39.168815
0.002122,390,39004,0.002565,1012.912477,64091.40933,-75.449964,39.150561
0.004894,390,39004,0.002749,998.149218,62172.31951,-75.438807,39.144743
0.005501,466,46600,0.003029,721.1408,32397.80612,-75.438862,39.148198
0.00096,390,39004,0.001225,707.506266,30350.60547,-75.743002,39.177229
0.028594,466,46600,0.006857,2296.648593,187435.4185,-75.730919,39.177857
0.011502,466,46600,0.004101,832.863288,43309.35574,-75.74563,39.173643
0.002611,466,46600,0.0019,475.277621,14017.12881,-75.724576,39.199806
0.009957,466,46600,0.003986,1283.479947,84642.86593,-75.742205,39.179845
0.005285,466,46600,0.002858,2546.011368,287841.4158,-75.718859,39.17603
0.011095,466,46600,0.003894,698.104667,30022.55426,-75.717468,39.17418
0.006634,466,46600,0.003429,874.502129,46278.13659,-75.719648,39.179297
0.001767,390,39004,0.001864,2508.300028,178389.7889,-75.743639,39.198735
0.002572,390,39004,0.003067,2008.736388,158608.0771,-75.690632,39.165879
0.001059,466,46600,0.001219,2538.118928,179468.4623,-75.683528,39.158215
0.02808,466,46600,0.00625,1473.952263,135569.3334,-75.724954,39.187987
0.001834,466,46600,0.001593,3115.246423,276544.8346,-75.712137,39.182406
0.000467,390,39004,0.001077,552.158124,18907.02822,-75.696923,39.161862
0.002634,466,46600,0.001902,3803.470837,469820.4244,-75.658032,39.174454
0.00078,390,39004,0.001104,2901.608287,341379.3356,-75.658023,39.158262
0.003107,390,39004,0.002205,1364.519501,53472.52116,-75.675153,39.177459
0.001094,390,39004,0.001494,3719.373542,457987.6201,-75.694552,39.230573
0.001934,466,46600,0.001677,509.993079,15565.28589,-75.65145,39.1628
0.001946,466,46600,0.00167,3814.701453,552988.5694,-75.63258,39.175677
0.001879,466,46600,0.001999,1452.706122,63047.10215,-75.645718,39.163456
0.008664,466,46600,0.004712,2672.626797,239039.5201,-75.637459,39.170423
0.024454,466,46600,0.006337,4253.323507,603601.5426,-75.622635,39.188629
0.002933,466,46600,0.00221,2106.654326,276903.1394,-75.649194,39.171634
